date,country,index_to_feb01
2018-09-17,DE,119.53
2018-09-18,DE,120.29
2018-09-19,DE,120.59
2018-09-20,DE,120.78
2018-09-21,DE,120.96
2018-09-22,DE,121.18
2018-09-23,DE,121.3
2018-09-24,DE,121.59
2018-09-25,DE,121.76
2018-09-26,DE,121.86
2018-09-27,DE,121.92
2018-09-28,DE,121.97
2018-09-29,DE,122.01
2018-09-30,DE,122.17
2018-10-01,DE,121.97
2018-10-02,DE,121.77
2018-10-03,DE,121.61
2018-10-04,DE,121.38
2018-10-05,DE,121.12
2018-10-06,DE,120.81
2018-10-07,DE,120.47
2018-10-08,DE,120.34
2018-10-09,DE,120.11
2018-10-10,DE,119.89
2018-10-11,DE,119.98
2018-10-12,DE,120.09
2018-10-13,DE,120.22
2018-10-14,DE,120.32
2018-10-15,DE,120.39
2018-10-16,DE,120.57
2018-10-17,DE,120.49
2018-10-18,DE,120.43
2018-10-19,DE,120.4
2018-10-20,DE,120.47
2018-10-21,DE,120.63
2018-10-22,DE,120.77
2018-10-23,DE,120.88
2018-10-24,DE,121.09
2018-10-25,DE,121.21
2018-10-26,DE,121.41
2018-10-27,DE,121.57
2018-10-28,DE,121.68
2018-10-29,DE,121.76
2018-10-30,DE,121.99
2018-10-31,DE,122.23
2018-11-01,DE,122.28
2018-11-02,DE,122.15
2018-11-03,DE,122.01
2018-11-04,DE,121.85
2018-11-05,DE,121.63
2018-11-06,DE,121.4
2018-11-07,DE,121.24
2018-11-08,DE,121.08
2018-11-09,DE,121.02
2018-11-10,DE,120.96
2018-11-11,DE,121.03
2018-11-12,DE,121.24
2018-11-13,DE,121.37
2018-11-14,DE,121.55
2018-11-15,DE,121.84
2018-11-16,DE,122.14
2018-11-17,DE,122.48
2018-11-18,DE,122.78
2018-11-19,DE,122.95
2018-11-20,DE,122.92
2018-11-21,DE,123.01
2018-11-22,DE,123.11
2018-11-23,DE,123.28
2018-11-24,DE,123.34
2018-11-25,DE,123.26
2018-11-26,DE,123.22
2018-11-27,DE,123.6
2018-11-28,DE,123.67
2018-11-29,DE,123.9
2018-11-30,DE,124
2018-12-01,DE,123.96
2018-12-02,DE,123.96
2018-12-03,DE,123.96
2018-12-04,DE,123.59
2018-12-05,DE,123.58
2018-12-06,DE,123.57
2018-12-07,DE,123.57
2018-12-08,DE,123.64
2018-12-09,DE,123.81
2018-12-10,DE,123.98
2018-12-11,DE,124.34
2018-12-12,DE,124.56
2018-12-13,DE,124.56
2018-12-14,DE,124.51
2018-12-15,DE,124.56
2018-12-16,DE,124.37
2018-12-17,DE,124.04
2018-12-18,DE,124.05
2018-12-19,DE,124.11
2018-12-20,DE,124.11
2018-12-21,DE,124.08
2018-12-22,DE,124.11
2018-12-23,DE,124.38
2018-12-24,DE,124.77
2018-12-25,DE,124.75
2018-12-26,DE,124.44
2018-12-27,DE,124.32
2018-12-28,DE,124.19
2018-12-29,DE,124.05
2018-12-30,DE,123.8
2018-12-31,DE,123.6
2019-02-01,DE,100
2019-02-02,DE,100.07
2019-02-03,DE,100.1
2019-02-04,DE,100.18
2019-02-05,DE,100.07
2019-02-06,DE,99.97
2019-02-07,DE,100.13
2019-02-08,DE,100.48
2019-02-09,DE,100.75
2019-02-10,DE,101.05
2019-02-11,DE,101.36
2019-02-12,DE,101.79
2019-02-13,DE,102.28
2019-02-14,DE,102.49
2019-02-15,DE,102.53
2019-02-16,DE,102.59
2019-02-17,DE,102.72
2019-02-18,DE,102.78
2019-02-19,DE,102.9
2019-02-20,DE,102.94
2019-02-21,DE,103.12
2019-02-22,DE,103.37
2019-02-23,DE,103.56
2019-02-24,DE,103.66
2019-02-25,DE,103.84
2019-02-26,DE,104.01
2019-02-27,DE,104.17
2019-02-28,DE,104.32
2019-03-01,DE,104.32
2019-03-02,DE,104.3
2019-03-03,DE,104.34
2019-03-04,DE,104.39
2019-03-05,DE,104.06
2019-03-06,DE,103.98
2019-03-07,DE,103.67
2019-03-08,DE,103.71
2019-03-09,DE,103.79
2019-03-10,DE,103.82
2019-03-11,DE,103.85
2019-03-12,DE,104.06
2019-03-13,DE,104.11
2019-03-14,DE,104.26
2019-03-15,DE,104.31
2019-03-16,DE,104.39
2019-03-17,DE,104.43
2019-03-18,DE,104.45
2019-03-19,DE,104.68
2019-03-20,DE,104.82
2019-03-21,DE,104.94
2019-03-22,DE,105.09
2019-03-23,DE,105.1
2019-03-24,DE,105.17
2019-03-25,DE,105.31
2019-03-26,DE,105.29
2019-03-27,DE,105.22
2019-03-28,DE,105.17
2019-03-29,DE,105.12
2019-03-30,DE,105.18
2019-03-31,DE,105.11
2019-04-01,DE,104.82
2019-04-02,DE,104.55
2019-04-03,DE,104.53
2019-04-04,DE,104.5
2019-04-05,DE,104.28
2019-04-06,DE,104.06
2019-04-07,DE,103.92
2019-04-08,DE,104.08
2019-04-09,DE,104.3
2019-04-10,DE,104.21
2019-04-11,DE,104.15
2019-04-12,DE,104.09
2019-04-13,DE,104.02
2019-04-14,DE,103.83
2019-04-15,DE,103.46
2019-04-16,DE,102.96
2019-04-17,DE,102.7
2019-04-18,DE,103.14
2019-04-19,DE,103.88
2019-04-20,DE,104.4
2019-04-21,DE,105.16
2019-04-22,DE,106.09
2019-04-23,DE,107.02
2019-04-24,DE,107.88
2019-04-25,DE,108.23
2019-04-26,DE,108.42
2019-04-27,DE,108.68
2019-04-28,DE,108.82
2019-04-29,DE,108.72
2019-04-30,DE,108.66
2019-05-01,DE,108.66
2019-05-02,DE,108.36
2019-05-03,DE,108.13
2019-05-04,DE,107.92
2019-05-05,DE,107.89
2019-05-06,DE,107.89
2019-05-07,DE,107.99
2019-05-08,DE,108.09
2019-05-09,DE,108.2
2019-05-10,DE,108.33
2019-05-11,DE,108.49
2019-05-12,DE,108.66
2019-05-13,DE,108.88
2019-05-14,DE,109.13
2019-05-15,DE,109.28
2019-05-16,DE,109.25
2019-05-17,DE,109.32
2019-05-18,DE,109.5
2019-05-19,DE,109.56
2019-05-20,DE,109.6
2019-05-21,DE,109.68
2019-05-22,DE,109.83
2019-05-23,DE,110.15
2019-05-24,DE,110.38
2019-05-25,DE,110.53
2019-05-26,DE,110.7
2019-05-27,DE,110.91
2019-05-28,DE,110.98
2019-05-29,DE,110.85
2019-05-30,DE,111.06
2019-05-31,DE,111.1
2019-06-01,DE,111.09
2019-06-02,DE,111.01
2019-06-03,DE,110.89
2019-06-04,DE,110.85
2019-06-05,DE,110.93
2019-06-06,DE,110.68
2019-06-07,DE,110.57
2019-06-08,DE,110.59
2019-06-09,DE,110.6
2019-06-10,DE,110.67
2019-06-11,DE,110.52
2019-06-12,DE,110.6
2019-06-13,DE,110.75
2019-06-14,DE,110.8
2019-06-15,DE,110.75
2019-06-16,DE,110.83
2019-06-17,DE,110.81
2019-06-18,DE,111.14
2019-06-19,DE,111.18
2019-06-20,DE,111.22
2019-06-21,DE,111.17
2019-06-22,DE,111.29
2019-06-23,DE,111.28
2019-06-24,DE,111.3
2019-06-25,DE,111.12
2019-06-26,DE,110.93
2019-06-27,DE,110.84
2019-06-28,DE,110.79
2019-06-29,DE,110.7
2019-06-30,DE,110.63
2019-07-01,DE,110.37
2019-07-02,DE,110.17
2019-07-03,DE,110
2019-07-04,DE,109.82
2019-07-05,DE,109.8
2019-07-06,DE,109.81
2019-07-07,DE,109.89
2019-07-08,DE,110.16
2019-07-09,DE,110.21
2019-07-10,DE,110.52
2019-07-11,DE,110.74
2019-07-12,DE,111.02
2019-07-13,DE,111.2
2019-07-14,DE,111.33
2019-07-15,DE,111.57
2019-07-16,DE,112.01
2019-07-17,DE,112.16
2019-07-18,DE,112.43
2019-07-19,DE,112.45
2019-07-20,DE,112.43
2019-07-21,DE,112.58
2019-07-22,DE,112.61
2019-07-23,DE,112.61
2019-07-24,DE,112.54
2019-07-25,DE,112.4
2019-07-26,DE,112.04
2019-07-27,DE,111.86
2019-07-28,DE,111.62
2019-07-29,DE,111.45
2019-07-30,DE,111.35
2019-07-31,DE,111.33
2019-08-01,DE,111.3
2019-08-02,DE,111.67
2019-08-03,DE,111.82
2019-08-04,DE,111.96
2019-08-05,DE,111.95
2019-08-06,DE,111.96
2019-08-07,DE,112.1
2019-08-08,DE,112.23
2019-08-09,DE,112.29
2019-08-10,DE,112.42
2019-08-11,DE,112.58
2019-08-12,DE,112.86
2019-08-13,DE,112.51
2019-08-14,DE,112.17
2019-08-15,DE,111.77
2019-08-16,DE,111.18
2019-08-17,DE,110.74
2019-08-18,DE,110.27
2019-08-19,DE,109.84
2019-08-20,DE,109.9
2019-08-21,DE,109.92
2019-08-22,DE,110.2
2019-08-23,DE,110.54
2019-08-24,DE,110.98
2019-08-25,DE,111.35
2019-08-26,DE,111.6
2019-08-27,DE,111.82
2019-08-28,DE,112.1
2019-08-29,DE,112.1
2019-08-30,DE,112.28
2019-08-31,DE,112.23
2019-09-01,DE,112.18
2019-09-02,DE,112.12
2019-09-03,DE,112.14
2019-09-04,DE,112.16
2019-09-05,DE,112.36
2019-09-06,DE,112.4
2019-09-07,DE,112.38
2019-09-08,DE,112.37
2019-09-09,DE,112.58
2019-09-10,DE,112.76
2019-09-11,DE,112.81
2019-09-12,DE,112.73
2019-09-13,DE,112.81
2019-09-14,DE,112.9
2019-09-15,DE,113.1
2019-09-16,DE,113.02
2019-09-17,DE,113.01
2019-09-18,DE,113.15
2019-09-19,DE,113.38
2019-09-20,DE,113.49
2019-09-21,DE,113.69
2019-09-22,DE,113.79
2019-09-23,DE,114
2019-09-24,DE,114.16
2019-09-25,DE,114.02
2019-09-26,DE,113.8
2019-09-27,DE,113.64
2019-09-28,DE,113.45
2019-09-29,DE,113.27
2019-09-30,DE,113.01
2019-10-01,DE,112.56
2019-10-02,DE,112.34
2019-10-03,DE,112.13
2019-10-04,DE,111.9
2019-10-05,DE,111.68
2019-10-06,DE,111.35
2019-10-07,DE,111.12
2019-10-08,DE,111.14
2019-10-09,DE,111.24
2019-10-10,DE,111.25
2019-10-11,DE,111.16
2019-10-12,DE,111.26
2019-10-13,DE,111.58
2019-10-14,DE,111.79
2019-10-15,DE,111.87
2019-10-16,DE,112.07
2019-10-17,DE,112.34
2019-10-18,DE,112.63
2019-10-19,DE,112.71
2019-10-20,DE,112.84
2019-10-21,DE,112.99
2019-10-22,DE,113.3
2019-10-23,DE,113.41
2019-10-24,DE,113.57
2019-10-25,DE,113.74
2019-10-26,DE,113.91
2019-10-27,DE,113.94
2019-10-28,DE,113.96
2019-10-29,DE,113.99
2019-10-30,DE,113.84
2019-10-31,DE,113.63
2019-11-01,DE,113.48
2019-11-02,DE,113.23
2019-11-03,DE,113.04
2019-11-04,DE,112.85
2019-11-05,DE,112.57
2019-11-06,DE,112.38
2019-11-07,DE,112.35
2019-11-08,DE,112.38
2019-11-09,DE,112.41
2019-11-10,DE,112.46
2019-11-11,DE,112.44
2019-11-12,DE,112.48
2019-11-13,DE,112.56
2019-11-14,DE,112.56
2019-11-15,DE,112.42
2019-11-16,DE,112.34
2019-11-17,DE,112.33
2019-11-18,DE,112.38
2019-11-19,DE,112.47
2019-11-20,DE,112.59
2019-11-21,DE,112.69
2019-11-22,DE,112.69
2019-11-23,DE,112.87
2019-11-24,DE,112.82
2019-11-25,DE,112.92
2019-11-26,DE,112.86
2019-11-27,DE,112.89
2019-11-28,DE,112.9
2019-11-29,DE,113.07
2019-11-30,DE,113.03
2019-12-01,DE,112.89
2019-12-02,DE,112.61
2019-12-03,DE,112.62
2019-12-04,DE,112.45
2019-12-05,DE,112.38
2019-12-06,DE,112.3
2019-12-07,DE,112.28
2019-12-08,DE,112.47
2019-12-09,DE,112.68
2019-12-10,DE,112.76
2019-12-11,DE,112.85
2019-12-12,DE,112.78
2019-12-13,DE,112.76
2019-12-14,DE,112.72
2019-12-15,DE,112.71
2019-12-16,DE,112.73
2019-12-17,DE,112.54
2019-12-18,DE,112.4
2019-12-19,DE,112.36
2019-12-20,DE,112.29
2019-12-21,DE,112.36
2019-12-22,DE,112.19
2019-12-23,DE,112.24
2019-12-24,DE,112.41
2019-12-25,DE,112.5
2019-12-26,DE,112.4
2019-12-27,DE,112.19
2019-12-28,DE,111.89
2019-12-29,DE,111.75
2019-12-30,DE,111.34
2019-12-31,DE,110.94
2020-02-01,DE,100
2020-02-02,DE,100.04
2020-02-03,DE,100.09
2020-02-04,DE,99.55
2020-02-05,DE,99.57
2020-02-06,DE,99.52
2020-02-07,DE,99.47
2020-02-08,DE,99.55
2020-02-09,DE,99.62
2020-02-10,DE,99.66
2020-02-11,DE,100.07
2020-02-12,DE,99.96
2020-02-13,DE,99.82
2020-02-14,DE,99.87
2020-02-15,DE,99.55
2020-02-16,DE,98.94
2020-02-17,DE,98.76
2020-02-18,DE,98.71
2020-02-19,DE,98.73
2020-02-20,DE,98.92
2020-02-21,DE,99.18
2020-02-22,DE,99.61
2020-02-23,DE,100.4
2020-02-24,DE,100.74
2020-02-25,DE,101.03
2020-02-26,DE,101.31
2020-02-27,DE,101.55
2020-02-28,DE,101.71
2020-02-29,DE,101.99
2020-03-01,DE,101.98
2020-03-02,DE,102.08
2020-03-03,DE,102.2
2020-03-04,DE,102.17
2020-03-05,DE,102.06
2020-03-06,DE,101.91
2020-03-07,DE,101.8
2020-03-08,DE,101.81
2020-03-09,DE,101.87
2020-03-10,DE,101.93
2020-03-11,DE,102.07
2020-03-12,DE,102.23
2020-03-13,DE,102.32
2020-03-14,DE,102.34
2020-03-15,DE,102.26
2020-03-16,DE,101.99
2020-03-17,DE,101.53
2020-03-18,DE,101.01
2020-03-19,DE,100.32
2020-03-20,DE,99.52
2020-03-21,DE,98.48
2020-03-22,DE,97.57
2020-03-23,DE,96.87
2020-03-24,DE,96.24
2020-03-25,DE,95.56
2020-03-26,DE,94.88
2020-03-27,DE,94.48
2020-03-28,DE,93.99
2020-03-29,DE,93.63
2020-03-30,DE,93.22
2020-03-31,DE,92.52
2020-04-01,DE,91.73
2020-04-02,DE,90.73
2020-04-03,DE,89.89
2020-04-04,DE,89.4
2020-04-05,DE,88.75
2020-04-06,DE,87.99
2020-04-07,DE,87.47
2020-04-08,DE,87.21
2020-04-09,DE,87.13
2020-04-10,DE,86.96
2020-04-11,DE,86.59
2020-04-12,DE,86.13
2020-04-13,DE,85.92
2020-04-14,DE,85.72
2020-04-15,DE,85.53
2020-04-16,DE,85.53
2020-04-17,DE,85.29
2020-04-18,DE,85.34
2020-04-19,DE,85.35
2020-04-20,DE,85.03
2020-04-21,DE,84.95
2020-04-22,DE,84.72
2020-04-23,DE,84.52
2020-04-24,DE,84.48
2020-04-25,DE,84.29
2020-04-26,DE,84.17
2020-04-27,DE,84.23
2020-04-28,DE,84.19
2020-04-29,DE,84.18
2020-04-30,DE,83.98
2020-05-01,DE,83.69
2020-05-02,DE,83.46
2020-05-03,DE,83.27
2020-05-04,DE,83.01
2020-05-05,DE,82.63
2020-05-06,DE,82.41
2020-05-07,DE,82.17
2020-05-08,DE,82.16
2020-05-09,DE,82.14
2020-05-10,DE,82.1
2020-05-11,DE,82.13
2020-05-12,DE,82.11
2020-05-13,DE,82.03
2020-05-14,DE,81.96
2020-05-15,DE,81.58
2020-05-16,DE,81.37
2020-05-17,DE,81.05
2020-05-18,DE,80.88
2020-05-19,DE,81.06
2020-05-20,DE,81.11
2020-05-21,DE,81.54
2020-05-22,DE,81.97
2020-05-23,DE,82.23
2020-05-24,DE,82.57
2020-05-25,DE,82.58
2020-05-26,DE,82.31
2020-05-27,DE,82.46
2020-05-28,DE,82.31
2020-05-29,DE,82.32
2020-05-30,DE,82.36
2020-05-31,DE,82.38
2020-06-01,DE,82.4
2020-06-02,DE,82.42
2020-06-03,DE,82.12
2020-06-04,DE,81.81
2020-06-05,DE,81.64
2020-06-06,DE,81.49
2020-06-07,DE,81.5
2020-06-08,DE,81.62
2020-06-09,DE,81.88
2020-06-10,DE,82.08
2020-06-11,DE,82.41
2020-06-12,DE,82.58
2020-06-13,DE,82.76
2020-06-14,DE,82.72
2020-06-15,DE,82.81
2020-06-16,DE,82.79
2020-06-17,DE,82.89
2020-06-18,DE,82.96
2020-06-19,DE,82.96
2020-06-20,DE,82.96
2020-06-21,DE,83.05
2020-06-22,DE,83.1
2020-06-23,DE,83.16
2020-06-24,DE,83.14
2020-06-25,DE,82.96
2020-06-26,DE,82.79
2020-06-27,DE,82.62
2020-06-28,DE,82.68
2020-06-29,DE,82.75
2020-06-30,DE,82.77
2020-07-01,DE,82.69
2020-07-02,DE,82.76
2020-07-03,DE,82.77
2020-07-04,DE,82.83
2020-07-05,DE,82.77
2020-07-06,DE,82.64
2020-07-07,DE,82.55
2020-07-08,DE,82.91
2020-07-09,DE,83.13
2020-07-10,DE,83.06
2020-07-11,DE,82.69
2020-07-12,DE,82.61
2020-07-13,DE,82.68
2020-07-14,DE,82.76
2020-07-15,DE,82.44
2020-07-16,DE,82.57
2020-07-17,DE,82.79
2020-07-18,DE,83.63
2020-07-19,DE,84.02
2020-07-20,DE,84.31
2020-07-21,DE,84.47
2020-07-22,DE,84.61
2020-07-23,DE,84.36
2020-07-24,DE,84.57
