date,jobcountry,indeed_job_postings_index,variable,display_name
2020-10-09,US,83.84,total postings,Accounting
2020-10-10,US,83.82,total postings,Accounting
2020-10-11,US,83.9,total postings,Accounting
2020-10-12,US,84.05,total postings,Accounting
2020-10-13,US,84.23,total postings,Accounting
2020-10-14,US,84.38,total postings,Accounting
2020-10-15,US,84.51,total postings,Accounting
2020-10-16,US,85.05,total postings,Accounting
2020-10-17,US,85.44,total postings,Accounting
2020-10-18,US,85.95,total postings,Accounting
2020-10-19,US,86.43,total postings,Accounting
2020-10-20,US,86.91,total postings,Accounting
2020-10-21,US,87.43,total postings,Accounting
2020-10-22,US,87.92,total postings,Accounting
2020-10-23,US,88.01,total postings,Accounting
2020-10-24,US,88.26,total postings,Accounting
2020-10-25,US,88.34,total postings,Accounting
2020-10-26,US,88.43,total postings,Accounting
2020-10-27,US,88.56,total postings,Accounting
2020-10-28,US,88.65,total postings,Accounting
2020-10-29,US,89.03,total postings,Accounting
2020-10-30,US,89.65,total postings,Accounting
2020-10-31,US,90.26,total postings,Accounting
2020-11-01,US,90.89,total postings,Accounting
2020-11-02,US,91.52,total postings,Accounting
2020-11-03,US,92.11,total postings,Accounting
2020-11-04,US,92.71,total postings,Accounting
2020-11-05,US,93.3,total postings,Accounting
2020-11-06,US,93.68,total postings,Accounting
2020-11-07,US,94.04,total postings,Accounting
2020-11-08,US,94.45,total postings,Accounting
2020-11-09,US,94.85,total postings,Accounting
2020-11-10,US,95.2,total postings,Accounting
2020-11-11,US,95.58,total postings,Accounting
2020-11-12,US,96.14,total postings,Accounting
2020-11-13,US,96.45,total postings,Accounting
2020-11-14,US,96.28,total postings,Accounting
2020-11-15,US,96.37,total postings,Accounting
2020-11-16,US,96.47,total postings,Accounting
2020-11-17,US,96.95,total postings,Accounting
2020-11-18,US,97.16,total postings,Accounting
2020-11-19,US,97.41,total postings,Accounting
2020-11-20,US,97.87,total postings,Accounting
2020-11-21,US,98.86,total postings,Accounting
2020-11-22,US,99.6,total postings,Accounting
2020-11-23,US,100.39,total postings,Accounting
2020-11-24,US,100.84,total postings,Accounting
2020-11-25,US,101.5,total postings,Accounting
2020-11-26,US,103.34,total postings,Accounting
2020-11-27,US,105.14,total postings,Accounting
2020-11-28,US,106.82,total postings,Accounting
2020-11-29,US,108.47,total postings,Accounting
2020-11-30,US,110.08,total postings,Accounting
2020-12-01,US,111.55,total postings,Accounting
2020-12-02,US,113.07,total postings,Accounting
2020-12-03,US,113.02,total postings,Accounting
2020-12-04,US,113.13,total postings,Accounting
2020-12-05,US,113.34,total postings,Accounting
2020-12-06,US,113.47,total postings,Accounting
2020-12-07,US,113.56,total postings,Accounting
2020-12-08,US,113.8,total postings,Accounting
2020-12-09,US,114.06,total postings,Accounting
2020-12-10,US,114.23,total postings,Accounting
2020-12-11,US,114.44,total postings,Accounting
2020-12-12,US,114.29,total postings,Accounting
2020-12-13,US,114.57,total postings,Accounting
2020-12-14,US,114.88,total postings,Accounting
2020-12-15,US,115.15,total postings,Accounting
2020-12-16,US,115.44,total postings,Accounting
2020-12-17,US,112.56,total postings,Accounting
2020-12-18,US,109.64,total postings,Accounting
2020-12-19,US,106.97,total postings,Accounting
2020-12-20,US,103.97,total postings,Accounting
2020-12-21,US,100.92,total postings,Accounting
2020-12-22,US,97.87,total postings,Accounting
2020-12-23,US,94.74,total postings,Accounting
2020-12-24,US,94.72,total postings,Accounting
2020-12-25,US,94.57,total postings,Accounting
2020-12-26,US,94.51,total postings,Accounting
2020-12-27,US,94.47,total postings,Accounting
2020-12-28,US,94.5,total postings,Accounting
2020-12-29,US,94.59,total postings,Accounting
2020-12-30,US,94.77,total postings,Accounting
2020-12-31,US,94.98,total postings,Accounting
2021-01-01,US,95.1,total postings,Accounting
2021-01-02,US,95.05,total postings,Accounting
2021-01-03,US,94.98,total postings,Accounting
2021-01-04,US,94.9,total postings,Accounting
2021-01-05,US,94.82,total postings,Accounting
2021-01-06,US,94.87,total postings,Accounting
2021-01-07,US,94.97,total postings,Accounting
2021-01-08,US,99.01,total postings,Accounting
2021-01-09,US,102.96,total postings,Accounting
