date,country,YoY_pct_change_in_postings_trend_from_feb1
2020-02-01,US,0
2020-02-02,US,0.0299850074962471
2020-02-03,US,0.249875062468763
2020-02-04,US,0.269784172661858
2020-02-05,US,0.289710289710299
2020-02-06,US,0.510153045913775
2020-02-07,US,0.510561617779559
2020-02-08,US,0.550165049514861
2020-02-09,US,0.559608274208068
2020-02-10,US,0.359281437125758
2020-02-11,US,0.368893320039887
2020-02-12,US,0.448519884381549
2020-02-13,US,0.428414864999493
2020-02-14,US,0.388252862120453
2020-02-15,US,0.0397732922342797
2020-02-16,US,-0.0298359025360573
2020-02-17,US,-0.248385494287129
2020-02-18,US,-0.397101161520907
2020-02-19,US,-0.644266032312424
2020-02-20,US,-0.920154348471347
2020-02-21,US,-1.10671936758894
2020-02-22,US,-1.09640458316871
2020-02-23,US,-1.18401578687715
2020-02-24,US,-1.12492599171107
2020-02-25,US,-1.14387141307563
2020-02-26,US,-1.0838506256774
2020-02-27,US,-1.04279390063945
2020-02-28,US,-0.953129605974257
2020-03-01,US,-0.490773458971339
2020-03-02,US,-0.480062702067208
2020-03-03,US,-0.528014080375472
2020-03-04,US,-0.5958776985445
2020-03-05,US,-0.683193441342955
2020-03-06,US,-0.537686968423123
2020-03-07,US,-0.624634003513569
2020-03-08,US,-0.730638090599123
2020-03-09,US,-0.981344733773815
2020-03-10,US,-1.20155038759691
2020-03-11,US,-1.47768978172687
2020-03-12,US,-1.74273059888311
2020-03-13,US,-2.16765777863035
2020-03-14,US,-2.49928181557025
2020-03-15,US,-2.92375310529334
2020-03-16,US,-3.06736741519351
2020-03-17,US,-3.55233002291826
2020-03-18,US,-4.15195189462632
2020-03-19,US,-4.87548898005915
2020-03-20,US,-5.80608256268472
2020-03-21,US,-7.12856189840847
2020-03-22,US,-8.25390773922988
2020-03-23,US,-9.62984108859074
2020-03-24,US,-10.8544815131641
2020-03-25,US,-12.1344473984048
2020-03-26,US,-13.5204323504314
2020-03-27,US,-15.1211203633611
2020-03-28,US,-16.334247093298
2020-03-29,US,-17.6864966949953
2020-03-30,US,-18.9087133012367
2020-03-31,US,-20.1245400509482
2020-04-01,US,-21.283624351109
2020-04-02,US,-22.5986035100963
2020-04-03,US,-23.5643564356436
2020-04-04,US,-24.7809290492792
2020-04-05,US,-26.0284288807305
2020-04-06,US,-27.1966920402218
2020-04-07,US,-28.3502252252252
2020-04-08,US,-29.3214787084698
2020-04-09,US,-30.0681669623681
2020-04-10,US,-30.8438228438228
2020-04-11,US,-31.3058867362146
2020-04-12,US,-31.7670047455104
2020-04-13,US,-32.2418604651163
2020-04-14,US,-32.7014218009479
2020-04-15,US,-33.2063904885751
2020-04-16,US,-33.7018114259173
2020-04-17,US,-34.0894301385144
2020-04-18,US,-34.4397954439795
2020-04-19,US,-34.8266567524863
2020-04-20,US,-35.1416627960985
2020-04-21,US,-35.5902294046624
2020-04-22,US,-36.0141158989599
2020-04-23,US,-36.3247863247863
2020-04-24,US,-36.699461666976
2020-04-25,US,-37.4054951134059
2020-04-26,US,-38.089568641817
2020-04-27,US,-38.5501416948533
2020-04-28,US,-38.8650670559256
2020-04-29,US,-39.0119405705952
2020-04-30,US,-39.1569555717407
2020-05-01,US,-39.3097184377838
2020-05-02,US,-39.14866466138
2020-05-03,US,-38.9544996795752
2020-05-04,US,-39.0484903934126
2020-05-05,US,-39.0150128158184
2020-05-06,US,-39.020594965675
2020-05-07,US,-39.0393412625801
2020-05-08,US,-38.9808800658677
2020-05-09,US,-38.6642268984446
2020-05-10,US,-38.3109159117943
2020-05-11,US,-37.9591462856096
2020-05-12,US,-37.7151226656902
2020-05-13,US,-37.8165859010698
2020-05-14,US,-37.6279239766082
2020-05-15,US,-37.181244858788
2020-05-16,US,-37.0590385669896
2020-05-17,US,-36.8839718387126
2020-05-18,US,-36.6315789473684
2020-05-19,US,-36.3428047662695
2020-05-20,US,-35.7260877547274
2020-05-21,US,-35.2924970153366
2020-05-22,US,-35.0725702737461
2020-05-23,US,-34.6578366445916
2020-05-24,US,-34.3942599576856
2020-05-25,US,-34.2969897209985
2020-05-26,US,-34.2011183426529
2020-05-27,US,-34.2119714442614
2020-05-28,US,-34.2425629290618
2020-05-29,US,-34.1206628215692
2020-05-30,US,-33.9221967963387
2020-05-31,US,-33.7727730476975
2020-06-01,US,-33.586946557888
2020-06-02,US,-33.3088437873083
2020-06-03,US,-32.9806807727691
2020-06-04,US,-32.6521218816165
2020-06-05,US,-32.4553324737521
2020-06-06,US,-32.3697293316148
2020-06-07,US,-32.2168031655471
2020-06-08,US,-32.005153216159
2020-06-09,US,-31.8135858075191
2020-06-10,US,-31.5654012317309
2020-06-11,US,-31.3550757923748
2020-06-12,US,-31.2620468104635
2020-06-13,US,-31.2145081516761
2020-06-14,US,-30.962840929892
2020-06-15,US,-30.4451583295089
2020-06-16,US,-30.2227518562655
2020-06-17,US,-30.0503432494279
2020-06-18,US,-29.8033836305441
2020-06-19,US,-29.4488620784206
2020-06-20,US,-28.9543500137224
2020-06-21,US,-28.4864568081991
2020-06-22,US,-28.3331814453659
2020-06-23,US,-28.1153074256523
2020-06-24,US,-27.8751369112815
2020-06-25,US,-27.672783712225
2020-06-26,US,-27.4620866069797
2020-06-27,US,-27.3475358873549
2020-06-28,US,-27.3708276177412
2020-06-29,US,-26.9096263574452
2020-06-30,US,-26.1851851851852
2020-07-01,US,-25.4775882955922
2020-07-02,US,-25.1518265906755
2020-07-03,US,-24.7492265866692
