date,jobcountry,indeed_job_postings_index_SA,indeed_job_postings_index_NSA,variable
2023-03-27,US,152.92,156.61,new postings
2023-03-28,US,153.08,156.86,new postings
2023-03-29,US,153.25,156.82,new postings
2023-03-30,US,153.62,156.86,new postings
2023-03-31,US,153.92,157.29,new postings
2023-04-01,US,154.23,158.53,new postings
2023-04-02,US,154.01,159.95,new postings
2023-04-03,US,153.58,161.17,new postings
2023-04-04,US,153.36,162.69,new postings
2023-04-05,US,153.35,164.9,new postings
2023-04-06,US,152.97,167.01,new postings
2023-04-07,US,152.96,169.99,new postings
2023-04-08,US,152.42,171.12,new postings
2023-04-09,US,152.91,170.86,new postings
2023-04-10,US,153.55,170.52,new postings
2023-04-11,US,153.86,169.33,new postings
2023-04-12,US,153.78,167.32,new postings
2023-04-13,US,154.13,165.65,new postings
2023-04-14,US,154.18,163.07,new postings
2023-04-15,US,154.67,160.69,new postings
2023-04-16,US,154.89,159.86,new postings
2023-04-17,US,154.97,159.22,new postings
2023-04-18,US,155.09,158.88,new postings
2023-04-19,US,155.2,158.56,new postings
2023-04-20,US,155.27,158.12,new postings
2023-04-21,US,155.32,157.69,new postings
2023-04-22,US,155.39,157.95,new postings
2023-04-23,US,154.99,157.68,new postings
2023-04-24,US,154.91,157.39,new postings
2023-04-25,US,154.97,157.34,new postings
2023-04-26,US,155.49,158.02,new postings
2023-04-27,US,156.03,158.6,new postings
2023-04-28,US,156.46,159.15,new postings
2023-04-29,US,156.61,159.14,new postings
2023-04-30,US,156.99,159.3,new postings
2023-05-01,US,157.32,160.5,new postings
2023-05-02,US,157.46,162.01,new postings
2023-05-03,US,157.72,163.71,new postings
2023-05-04,US,157.38,165.12,new postings
2023-05-05,US,157.16,166.66,new postings
2023-05-06,US,157.38,169.06,new postings
2023-05-07,US,157.48,172.33,new postings
2023-05-08,US,157.66,174.67,new postings
2023-05-09,US,157.87,175.09,new postings
2023-05-10,US,157.53,174.48,new postings
2023-05-11,US,157.91,174.11,new postings
2023-05-12,US,157.75,172.96,new postings
2023-05-13,US,157.53,171.54,new postings
2023-05-14,US,157.28,168.99,new postings
2023-05-15,US,156.55,165.14,new postings
2023-05-16,US,155.94,162.83,new postings
2023-05-17,US,155.6,161.12,new postings
2023-05-18,US,155.11,159.33,new postings
2023-05-19,US,155.17,158.35,new postings
2023-05-20,US,155.15,157.5,new postings
2023-05-21,US,155.24,156.85,new postings
2023-05-22,US,155.35,157.41,new postings
2023-05-23,US,155.18,157.31,new postings
2023-05-24,US,155.15,157.33,new postings
2023-05-25,US,155.02,157.27,new postings
2023-05-26,US,154.86,156.92,new postings
2023-05-27,US,154.5,155.98,new postings
2023-05-28,US,154.14,154.86,new postings
2023-05-29,US,155.06,153.55,new postings
2023-05-30,US,154.51,150.13,new postings
2023-05-31,US,153.33,146.19,new postings
2023-06-01,US,152.14,143.45,new postings
2023-06-02,US,151.25,141.69,new postings
2023-06-03,US,150.73,140.68,new postings
2023-06-04,US,149.53,139.97,new postings
2023-06-05,US,146.88,139.61,new postings
2023-06-06,US,148.16,144.85,new postings
2023-06-07,US,149.92,151.55,new postings
2023-06-08,US,151.9,156.97,new postings
2023-06-09,US,153.2,160.26,new postings
2023-06-10,US,154.22,162.91,new postings
2023-06-11,US,155.81,165.29,new postings
2023-06-12,US,157.92,167.58,new postings
2023-06-13,US,157.02,166.43,new postings
2023-06-14,US,156.2,164.08,new postings
2023-06-15,US,154.84,160.65,new postings
2023-06-16,US,153.82,158.39,new postings
2023-06-17,US,152.79,156.43,new postings
2023-06-18,US,152.02,154.63,new postings
2023-06-19,US,150.86,152.65,new postings
2023-06-20,US,150.23,150.58,new postings
2023-06-21,US,149.38,148.41,new postings
2023-06-22,US,148.9,147.49,new postings
2023-06-23,US,148.56,146.87,new postings
2023-06-24,US,148.2,145.84,new postings
2023-06-25,US,147.7,144.69,new postings
2023-06-26,US,147.41,143.74,new postings
2023-06-27,US,147.7,143.82,new postings
2023-06-28,US,147.88,143.93,new postings
2023-06-29,US,148.09,144.08,new postings
2023-06-30,US,148.23,144.11,new postings
2023-07-01,US,148.5,145.59,new postings
2023-07-02,US,148.49,147.15,new postings
2023-07-03,US,148.48,148.71,new postings
2023-07-04,US,146.45,149.04,new postings
2023-07-05,US,145.28,147.14,new postings
2023-07-06,US,144.3,145.14,new postings
2023-07-07,US,144,144.59,new postings
2023-07-08,US,143.62,143.05,new postings
2023-07-09,US,144.06,140.67,new postings
2023-07-10,US,144.89,138.58,new postings
2023-07-11,US,147.53,138.15,new postings
2023-07-12,US,151.56,143.13,new postings
2023-07-13,US,154.31,147.87,new postings
2023-07-14,US,156.44,151.25,new postings
2023-07-15,US,157.69,152.93,new postings
2023-07-16,US,158.33,155.52,new postings
2023-07-17,US,158.42,157.85,new postings
2023-07-18,US,158.17,159.2,new postings
2023-07-19,US,155.85,157.58,new postings
2023-07-20,US,154.24,155.9,new postings
2023-07-21,US,152.53,154.14,new postings
2023-07-22,US,151.17,153.53,new postings
2023-07-23,US,150.12,153.05,new postings
2023-07-24,US,149.54,152.42,new postings
2023-07-25,US,149.19,151.81,new postings
2023-07-26,US,148.8,150.91,new postings
2023-07-27,US,148.71,150.36,new postings
2023-07-28,US,148.57,149.82,new postings
2023-07-29,US,149.18,150.02,new postings
2023-07-30,US,149.26,149.96,new postings
2023-07-31,US,148.9,149.88,new postings
2023-08-01,US,149.12,151.06,new postings
2023-08-02,US,149.19,153.03,new postings
2023-08-03,US,149.32,155.33,new postings
2023-08-04,US,149.44,157.61,new postings
2023-08-05,US,149.24,159.74,new postings
2023-08-06,US,149.31,161.8,new postings
2023-08-07,US,150.09,164.79,new postings
2023-08-08,US,150.41,166.87,new postings
2023-08-09,US,150.62,167,new postings
2023-08-10,US,150.87,166.79,new postings
2023-08-11,US,152.13,167.41,new postings
2023-08-12,US,153.45,167.78,new postings
2023-08-13,US,154.72,168.24,new postings
2023-08-14,US,155.35,167.73,new postings
2023-08-15,US,155.52,165.79,new postings
2023-08-16,US,155.84,165.06,new postings
2023-08-17,US,155.79,164.2,new postings
2023-08-18,US,154.44,162.05,new postings
2023-08-19,US,152.94,159.81,new postings
2023-08-20,US,151.48,157.48,new postings
2023-08-21,US,150.18,155.29,new postings
2023-08-22,US,149.49,154.71,new postings
2023-08-23,US,148.61,153.89,new postings
2023-08-24,US,148.15,153.43,new postings
2023-08-25,US,148.4,153.67,new postings
2023-08-26,US,148.8,154,new postings
2023-08-27,US,149.25,154.5,new postings
2023-08-28,US,149.55,154.86,new postings
2023-08-29,US,149.69,154.77,new postings
2023-08-30,US,150.24,154.99,new postings
2023-08-31,US,150.32,154.7,new postings
2023-09-01,US,151.07,155.87,new postings
2023-09-02,US,151.58,157.36,new postings
2023-09-03,US,151.71,158.63,new postings
2023-09-04,US,152.34,159.96,new postings
2023-09-05,US,151.36,158.8,new postings
2023-09-06,US,150.93,158.26,new postings
2023-09-07,US,152,159.87,new postings
2023-09-08,US,152.76,160.29,new postings
2023-09-09,US,153.31,158.88,new postings
2023-09-10,US,154.15,157.56,new postings
2023-09-11,US,154.64,156.68,new postings
2023-09-12,US,158.95,160.62,new postings
2023-09-13,US,160.94,163.87,new postings
2023-09-14,US,160.68,164.57,new postings
2023-09-15,US,159.09,163.11,new postings
2023-09-16,US,158.02,163.28,new postings
2023-09-17,US,156.58,163.07,new postings
2023-09-18,US,155.02,162.52,new postings
2023-09-19,US,150.99,159.25,new postings
2023-09-20,US,148.38,155.71,new postings
2023-09-21,US,147.19,153.3,new postings
2023-09-22,US,146.89,153,new postings
2023-09-23,US,146.28,152.36,new postings
2023-09-24,US,146.35,152.22,new postings
2023-09-25,US,146.47,151.96,new postings
2023-09-26,US,147,152.2,new postings
2023-09-27,US,147.7,152.72,new postings
2023-09-28,US,148.26,152.94,new postings
2023-09-29,US,148.68,152.68,new postings
2023-09-30,US,149.38,152.6,new postings
2023-10-01,US,150.78,154.46,new postings
2023-10-02,US,151.45,156.09,new postings
2023-10-03,US,152.14,158,new postings
2023-10-04,US,152.98,160.33,new postings
2023-10-05,US,153.59,162.72,new postings
2023-10-06,US,153.96,165.02,new postings
2023-10-07,US,155.4,168.86,new postings
2023-10-08,US,156.1,170.82,new postings
2023-10-09,US,157.07,171.74,new postings
2023-10-10,US,157.51,171.76,new postings
2023-10-11,US,157.5,170.84,new postings
2023-10-12,US,157.89,169.87,new postings
2023-10-13,US,157.8,168.28,new postings
2023-10-14,US,156.56,165.17,new postings
2023-10-15,US,154.96,160.95,new postings
2023-10-16,US,153.66,158.03,new postings
2023-10-17,US,152.8,155.85,new postings
2023-10-18,US,152.41,154.5,new postings
2023-10-19,US,151.81,153.17,new postings
2023-10-20,US,151.41,152.08,new postings
2023-10-21,US,151.3,151.26,new postings
2023-10-22,US,151.52,151.61,new postings
2023-10-23,US,151.54,151.77,new postings
2023-10-24,US,151.55,151.79,new postings
2023-10-25,US,151.5,151.48,new postings
2023-10-26,US,150.78,150.42,new postings
2023-10-27,US,150.09,149.47,new postings
2023-10-28,US,150.75,149.99,new postings
2023-10-29,US,151.32,150.42,new postings
2023-10-30,US,152.4,151.29,new postings
2023-10-31,US,153.06,151.99,new postings
2023-11-01,US,154.93,154.38,new postings
2023-11-02,US,157.37,158.02,new postings
2023-11-03,US,160.51,162.71,new postings
2023-11-04,US,160.61,164.7,new postings
2023-11-05,US,160.71,166.64,new postings
2023-11-06,US,160.55,168.38,new postings
2023-11-07,US,161.22,171.19,new postings
2023-11-08,US,160.76,172.43,new postings
2023-11-09,US,158.3,170.11,new postings
2023-11-10,US,155.56,166.81,new postings
2023-11-11,US,154.17,164.16,new postings
2023-11-12,US,152.43,161.12,new postings
2023-11-13,US,150.88,158.01,new postings
2023-11-14,US,149.05,153.97,new postings
2023-11-15,US,146.63,148.71,new postings
2023-11-16,US,146.1,146.39,new postings
2023-11-17,US,145.51,144.23,new postings
2023-11-18,US,145.26,142.72,new postings
2023-11-19,US,144.95,141.46,new postings
2023-11-20,US,144.55,140.23,new postings
2023-11-21,US,143.66,138.67,new postings
2023-11-22,US,143.28,138.21,new postings
2023-11-23,US,142.34,136.86,new postings
2023-11-24,US,139.18,132.99,new postings
2023-11-25,US,134.11,126.89,new postings
2023-11-26,US,131.04,120.67,new postings
2023-11-27,US,128.2,114.47,new postings
2023-11-28,US,128.99,109.07,new postings
2023-11-29,US,129.45,104.11,new postings
2023-11-30,US,131.01,100.5,new postings
2023-12-01,US,137.39,103.36,new postings
2023-12-02,US,146.84,110.46,new postings
2023-12-03,US,150.52,117.79,new postings
2023-12-04,US,153.38,125.55,new postings
2023-12-05,US,153.29,133.16,new postings
2023-12-06,US,154.7,140.7,new postings
2023-12-07,US,155.8,149.38,new postings
2023-12-08,US,153.47,153.24,new postings
2023-12-09,US,148.76,152.66,new postings
2023-12-10,US,148.48,152.13,new postings
2023-12-11,US,148.83,151.03,new postings
2023-12-12,US,148.2,148.93,new postings
2023-12-13,US,146.42,146.42,new postings
2023-12-14,US,144.45,142.06,new postings
2023-12-15,US,142.76,137.37,new postings
2023-12-16,US,142.16,134.81,new postings
2023-12-17,US,140.98,132.04,new postings
2023-12-18,US,139.94,129.72,new postings
2023-12-19,US,139.45,127.91,new postings
2023-12-20,US,138.97,126.16,new postings
2023-12-21,US,138.45,124.52,new postings
2023-12-22,US,138.32,123.89,new postings
2023-12-23,US,138.13,122.85,new postings
2023-12-24,US,138.66,121.77,new postings
2023-12-25,US,139.73,120.12,new postings
2023-12-26,US,139.88,115.88,new postings
2023-12-27,US,139.84,110.62,new postings
2023-12-28,US,139.87,105.15,new postings
2023-12-29,US,140.25,99.57,new postings
2023-12-30,US,140.86,94.78,new postings
2023-12-31,US,140.55,90.01,new postings
2024-01-01,US,139.17,86.68,new postings
2024-01-02,US,139.07,86.64,new postings
2024-01-03,US,140.75,90,new postings
2024-01-04,US,141.01,95.53,new postings
2024-01-05,US,141.71,102.63,new postings
2024-01-06,US,143.32,110.85,new postings
2024-01-07,US,145.11,120.54,new postings
2024-01-08,US,146.09,129.12,new postings
2024-01-09,US,150.48,141.11,new postings
2024-01-10,US,152.22,150.46,new postings
2024-01-11,US,154.57,157.26,new postings
2024-01-12,US,156.08,162.43,new postings
2024-01-13,US,156.33,165.75,new postings
2024-01-14,US,157.14,167.77,new postings
2024-01-15,US,158.43,168.58,new postings
2024-01-16,US,152.96,161.84,new postings
2024-01-17,US,148.83,155.43,new postings
2024-01-18,US,145.57,149.61,new postings
2024-01-19,US,142.6,144.16,new postings
2024-01-20,US,139.93,139.21,new postings
2024-01-21,US,136.97,134.15,new postings
2024-01-22,US,134.68,130.18,new postings
2024-01-23,US,136.33,131.06,new postings
2024-01-24,US,137.39,131.84,new postings
2024-01-25,US,138.07,132.58,new postings
2024-01-26,US,138.6,133.43,new postings
2024-01-27,US,139.16,134.45,new postings
2024-01-28,US,139.58,135.59,new postings
2024-01-29,US,139.96,136.88,new postings
2024-01-30,US,139.31,136.91,new postings
2024-01-31,US,138.89,137.08,new postings
2024-02-01,US,139.33,138.52,new postings
2024-02-02,US,139.75,140.22,new postings
2024-02-03,US,140.65,142.62,new postings
2024-02-04,US,141.41,144.99,new postings
2024-02-05,US,142.1,147.21,new postings
2024-02-06,US,142.94,149.59,new postings
2024-02-07,US,144.34,153.25,new postings
2024-02-08,US,145.19,156.03,new postings
2024-02-09,US,145.82,157,new postings
2024-02-10,US,145.41,156.56,new postings
2024-02-11,US,145.31,156.01,new postings
2024-02-12,US,145.36,155.54,new postings
2024-02-13,US,145.16,154.67,new postings
2024-02-14,US,144.42,152.36,new postings
2024-02-15,US,142.92,148.4,new postings
2024-02-16,US,141.79,145.88,new postings
2024-02-17,US,141.03,143.54,new postings
2024-02-18,US,140.71,141.73,new postings
2024-02-19,US,140.48,140.02,new postings
2024-02-20,US,139.91,137.97,new postings
2024-02-21,US,139.48,135.96,new postings
2024-02-22,US,139.58,135.43,new postings
2024-02-23,US,139.75,135.28,new postings
2024-02-24,US,140.16,135.72,new postings
2024-02-25,US,139.86,135.59,new postings
2024-02-26,US,139.26,135.27,new postings
2024-02-27,US,139.32,135.88,new postings
2024-02-28,US,139.32,136.84,new postings
2024-02-29,US,139.41,137.97,new postings
2024-03-01,US,139.82,139.82,new postings
2024-03-02,US,140.05,142.16,new postings
2024-03-03,US,140.37,144.87,new postings
2024-03-04,US,140.95,148.08,new postings
2024-03-05,US,141.54,151.49,new postings
2024-03-06,US,142.19,154.82,new postings
2024-03-07,US,142.44,158.18,new postings
2024-03-08,US,142.34,160.6,new postings
2024-03-09,US,142,160.86,new postings
2024-03-10,US,141.74,160.77,new postings
2024-03-11,US,141.23,159.98,new postings
2024-03-12,US,140.48,158.49,new postings
2024-03-13,US,139.5,156.62,new postings
2024-03-14,US,139.1,154.47,new postings
2024-03-15,US,138.65,151.78,new postings
2024-03-16,US,138.37,150.18,new postings
2024-03-17,US,137.91,148.6,new postings
2024-03-18,US,137.54,147.13,new postings
2024-03-19,US,137.2,145.88,new postings
2024-03-20,US,136.79,144.59,new postings
2024-03-21,US,136.55,143.22,new postings
2024-03-22,US,136.04,142.26,new postings
2024-03-23,US,135.88,141.86,new postings
2024-03-24,US,136.14,141.58,new postings
2024-03-25,US,136.36,141.44,new postings
2024-03-26,US,136.37,140.95,new postings
2024-03-27,US,136.33,140.53,new postings
2024-03-28,US,136.19,140.54,new postings
2024-03-29,US,136.04,140.24,new postings
2024-03-30,US,135.35,139.09,new postings
2024-03-31,US,134.27,137.85,new postings
2024-04-01,US,133.37,137.49,new postings
2024-04-02,US,132.62,137.99,new postings
2024-04-03,US,132.39,138.99,new postings
2024-04-04,US,131.95,140.07,new postings
2024-04-05,US,131.48,141.62,new postings
2024-04-06,US,131.52,144.16,new postings
2024-04-07,US,131.42,146.89,new postings
2024-04-08,US,131.54,148.85,new postings
2024-04-09,US,131.71,148.73,new postings
2024-04-10,US,131.5,148.08,new postings
2024-04-11,US,131.32,146.68,new postings
2024-04-12,US,131.31,144.9,new postings
2024-04-13,US,130.91,142.41,new postings
2024-04-14,US,130.88,139.75,new postings
2024-04-15,US,130.94,137.04,new postings
2024-04-16,US,130.94,135.9,new postings
2024-04-17,US,131.07,135.08,new postings
2024-04-18,US,131.37,134.73,new postings
2024-04-19,US,132.03,134.86,new postings
2024-04-20,US,132.91,135.43,new postings
2024-04-21,US,133.85,136.25,new postings
2024-04-22,US,134.52,137.13,new postings
2024-04-23,US,135.29,138.03,new postings
2024-04-24,US,136.11,138.85,new postings
2024-04-25,US,136.9,139.73,new postings
2024-04-26,US,136.92,140.02,new postings
2024-04-27,US,136.54,139.74,new postings
2024-04-28,US,135.85,139.19,new postings
2024-04-29,US,135.09,138.3,new postings
2024-04-30,US,134.05,137.14,new postings
2024-05-01,US,133.08,136.89,new postings
2024-05-02,US,131.77,136.69,new postings
2024-05-03,US,130.82,136.99,new postings
2024-05-04,US,130.34,138.14,new postings
2024-05-05,US,130.03,139.41,new postings
2024-05-06,US,129.6,140.95,new postings
2024-05-07,US,128.87,142.97,new postings
2024-05-08,US,128.43,144.37,new postings
2024-05-09,US,127.92,144.12,new postings
2024-05-10,US,127.13,143.08,new postings
2024-05-11,US,126.39,141.59,new postings
2024-05-12,US,125.83,139.96,new postings
2024-05-13,US,125.33,138.08,new postings
2024-05-14,US,125.53,136.01,new postings
2024-05-15,US,125.6,133.32,new postings
2024-05-16,US,125.7,131.88,new postings
2024-05-17,US,126.24,131.08,new postings
2024-05-18,US,126.29,129.85,new postings
2024-05-19,US,126.02,128.68,new postings
2024-05-20,US,125.93,128.01,new postings
2024-05-21,US,125.74,127.41,new postings
2024-05-22,US,125.49,127.6,new postings
2024-05-23,US,125.9,128.07,new postings
2024-05-24,US,126.19,128.59,new postings
2024-05-25,US,126.71,129.34,new postings
2024-05-26,US,127.43,129.97,new postings
2024-05-27,US,128.16,130.15,new postings
2024-05-28,US,126.55,127.75,new postings
2024-05-29,US,125.63,124.62,new postings
2024-05-30,US,125.34,121.53,new postings
2024-05-31,US,125.08,118.46,new postings
2024-06-01,US,125.6,117.31,new postings
2024-06-02,US,125.85,116.49,new postings
2024-06-03,US,125.85,115.82,new postings
2024-06-04,US,129.92,120.31,new postings
2024-06-05,US,132.72,125.21,new postings
2024-06-06,US,133.73,129.97,new postings
2024-06-07,US,133.67,134.46,new postings
2024-06-08,US,132.73,136.65,new postings
2024-06-09,US,131.47,137.43,new postings
2024-06-10,US,130.33,137.99,new postings
2024-06-11,US,127.03,135.49,new postings
2024-06-12,US,124.04,132.63,new postings
2024-06-13,US,121.29,129.49,new postings
2024-06-14,US,119.82,126.5,new postings
2024-06-15,US,119.43,124.45,new postings
2024-06-16,US,120.06,123.99,new postings
2024-06-17,US,120.79,123.81,new postings
2024-06-18,US,121.98,124.04,new postings
2024-06-19,US,122.97,124.35,new postings
2024-06-20,US,124.48,124.69,new postings
2024-06-21,US,125.78,125.01,new postings
2024-06-22,US,125.91,124.68,new postings
2024-06-23,US,125.79,124.23,new postings
2024-06-24,US,125.88,123.77,new postings
2024-06-25,US,126.01,123.36,new postings
2024-06-26,US,126.44,123.2,new postings
2024-06-27,US,127.29,123.89,new postings
2024-06-28,US,128.02,124.58,new postings
2024-06-29,US,129.06,125.62,new postings
2024-06-30,US,129.98,126.53,new postings
2024-07-01,US,130.66,128.29,new postings
2024-07-02,US,131.75,130.7,new postings
2024-07-03,US,132.87,133.2,new postings
2024-07-04,US,132.47,135.05,new postings
2024-07-05,US,133.21,134.89,new postings
2024-07-06,US,132.83,133.31,new postings
2024-07-07,US,131.72,131.5,new postings
2024-07-08,US,130.22,128.53,new postings
2024-07-09,US,127.42,122.97,new postings
2024-07-10,US,124.08,116.8,new postings
2024-07-11,US,121.04,110.69,new postings
2024-07-12,US,118.29,108.81,new postings
2024-07-13,US,116.78,109.12,new postings
2024-07-14,US,115.97,109.6,new postings
2024-07-15,US,116.08,110.56,new postings
2024-07-16,US,116.85,113.43,new postings
2024-07-17,US,117.91,116.78,new postings
2024-07-18,US,120.01,120.52,new postings
2024-07-19,US,120.64,122.05,new postings
2024-07-20,US,120.84,122.47,new postings
2024-07-21,US,121.29,123.21,new postings
2024-07-22,US,121.24,123.88,new postings
2024-07-23,US,121.06,124.22,new postings
2024-07-24,US,121.21,124.43,new postings
2024-07-25,US,121.14,124.18,new postings
2024-07-26,US,121.24,123.8,new postings
2024-07-27,US,121.7,123.8,new postings
2024-07-28,US,121.95,123.61,new postings
2024-07-29,US,121.96,123.22,new postings
2024-07-30,US,122.37,123.56,new postings
2024-07-31,US,122.52,123.95,new postings
2024-08-01,US,123.02,125.29,new postings
2024-08-02,US,122.99,126.96,new postings
2024-08-03,US,122.76,128.74,new postings
2024-08-04,US,122.46,130.45,new postings
2024-08-05,US,122.05,132.15,new postings
2024-08-06,US,121.29,133.17,new postings
2024-08-07,US,120.61,134.29,new postings
2024-08-08,US,119.44,134.59,new postings
2024-08-09,US,118.32,133.46,new postings
2024-08-10,US,117.01,131.76,new postings
2024-08-11,US,115.85,130,new postings
2024-08-12,US,114.98,128.17,new postings
2024-08-13,US,114.12,126.4,new postings
2024-08-14,US,113.36,124.57,new postings
2024-08-15,US,113.2,122.7,new postings
2024-08-16,US,113.48,122.06,new postings
2024-08-17,US,114.15,121.98,new postings
2024-08-18,US,114.86,121.95,new postings
2024-08-19,US,115.59,122.11,new postings
2024-08-20,US,116.57,122.48,new postings
2024-08-21,US,117.58,122.94,new postings
2024-08-22,US,118.41,123.87,new postings
2024-08-23,US,119.48,125,new postings
2024-08-24,US,120.22,125.84,new postings
2024-08-25,US,120.69,126.39,new postings
2024-08-26,US,121.08,126.76,new postings
2024-08-27,US,121.36,127.09,new postings
2024-08-28,US,121.49,127.24,new postings
2024-08-29,US,121.19,126.71,new postings
2024-08-30,US,120.54,125.78,new postings
2024-08-31,US,120.24,125.07,new postings
2024-09-01,US,120.45,125.57,new postings
2024-09-02,US,120.47,126.4,new postings
2024-09-03,US,118.19,125.07,new postings
2024-09-04,US,116.75,124.18,new postings
2024-09-05,US,116.96,124.03,new postings
2024-09-06,US,117.57,124.34,new postings
2024-09-07,US,118.12,125.07,new postings
2024-09-08,US,118.38,124.74,new postings
2024-09-09,US,118.92,123.41,new postings
2024-09-10,US,123.63,126.11,new postings
2024-09-11,US,126.83,128.04,new postings
2024-09-12,US,128.29,129.12,new postings
2024-09-13,US,127.58,129.56,new postings
2024-09-14,US,126.32,129.3,new postings
2024-09-15,US,125.55,129.03,new postings
2024-09-16,US,124.72,129.57,new postings
2024-09-17,US,122.23,128.32,new postings
2024-09-18,US,120.28,127.4,new postings
2024-09-19,US,118.82,126.85,new postings
2024-09-20,US,119.39,126.77,new postings
2024-09-21,US,120.41,126.88,new postings
2024-09-22,US,120.63,127.08,new postings
2024-09-23,US,120.96,127.35,new postings
2024-09-24,US,120.98,127.23,new postings
2024-09-25,US,120.89,126.82,new postings
2024-09-26,US,120.54,126.18,new postings
2024-09-27,US,120.05,125.49,new postings
2024-09-28,US,119.43,124.47,new postings
2024-09-29,US,119.02,123.37,new postings
2024-09-30,US,118.55,122.16,new postings
2024-10-01,US,118.05,121.98,new postings
2024-10-02,US,117.8,122.49,new postings
2024-10-03,US,117.45,123.18,new postings
2024-10-04,US,117.23,124.32,new postings
2024-10-05,US,117.12,125.82,new postings
2024-10-06,US,116.91,127.37,new postings
2024-10-07,US,116.38,128.87,new postings
2024-10-08,US,116.1,129.61,new postings
2024-10-09,US,115.15,128.67,new postings
2024-10-10,US,114.13,127.29,new postings
2024-10-11,US,112.93,125.25,new postings
2024-10-12,US,112.11,123.08,new postings
2024-10-13,US,111.54,120.92,new postings
2024-10-14,US,111.14,118.74,new postings
2024-10-15,US,110.75,116.09,new postings
2024-10-16,US,111.01,114.83,new postings
2024-10-17,US,111.63,114.19,new postings
2024-10-18,US,112.36,114.02,new postings
2024-10-19,US,112.57,113.63,new postings
2024-10-20,US,112.91,113.52,new postings
2024-10-21,US,113.31,113.48,new postings
2024-10-22,US,114.15,114.44,new postings
2024-10-23,US,115.08,115.51,new postings
2024-10-24,US,116.25,116.76,new postings
2024-10-25,US,116.96,117.27,new postings
2024-10-26,US,118.09,118.09,new postings
2024-10-27,US,118.87,118.6,new postings
2024-10-28,US,119.3,118.84,new postings
2024-10-29,US,119.23,118.63,new postings
2024-10-30,US,118.66,117.88,new postings
2024-10-31,US,117.65,116.88,new postings
2024-11-01,US,117.23,116.85,new postings
2024-11-02,US,116.58,117.19,new postings
2024-11-03,US,115.68,117.68,new postings
2024-11-04,US,114.81,118.61,new postings
2024-11-05,US,113.84,119.31,new postings
2024-11-06,US,113.16,120.37,new postings
2024-11-07,US,112.52,121.53,new postings
2024-11-08,US,111.74,122.23,new postings
2024-11-09,US,110.45,121.13,new postings
2024-11-10,US,109.57,119.8,new postings
2024-11-11,US,109.15,118.15,new postings
2024-11-12,US,108.33,116.02,new postings
2024-11-13,US,107.89,113.97,new postings
2024-11-14,US,107.79,111.75,new postings
2024-11-15,US,107.86,109.33,new postings
2024-11-16,US,108.51,108.29,new postings
2024-11-17,US,109.19,107.44,new postings
2024-11-18,US,109.68,106.74,new postings
2024-11-19,US,110.8,107.04,new postings
2024-11-20,US,111.8,107.42,new postings
2024-11-21,US,112.56,107.73,new postings
2024-11-22,US,113.32,108.39,new postings
2024-11-23,US,114.35,108.97,new postings
2024-11-24,US,115.39,109.38,new postings
2024-11-25,US,116.57,109.62,new postings
2024-11-26,US,119.24,109.21,new postings
2024-11-27,US,121.56,108.21,new postings
2024-11-28,US,126.25,106.72,new postings
2024-11-29,US,127.83,102.94,new postings
2024-11-30,US,127.67,97.65,new postings
2024-12-01,US,126.94,93.25,new postings
2024-12-02,US,125.58,89.32,new postings
2024-12-03,US,119.17,86.33,new postings
2024-12-04,US,112.42,84.24,new postings
2024-12-05,US,103.82,83.13,new postings
2024-12-06,US,101.27,86.51,new postings
2024-12-07,US,100.51,93.01,new postings
2024-12-08,US,100.3,98.8,new postings
2024-12-09,US,100.68,103.42,new postings
2024-12-10,US,104.01,106.62,new postings
2024-12-11,US,107.79,109.05,new postings
2024-12-12,US,111.53,111.4,new postings
2024-12-13,US,112.08,111.16,new postings
2024-12-14,US,112.31,109.09,new postings
2024-12-15,US,112.99,107.09,new postings
2024-12-16,US,113.66,105.9,new postings
2024-12-17,US,115.13,105.85,new postings
2024-12-18,US,116.77,106.29,new postings
2024-12-19,US,117.47,105.8,new postings
2024-12-20,US,118.36,105.62,new postings
2024-12-21,US,119.37,105.74,new postings
2024-12-22,US,119.8,105.64,new postings
2024-12-23,US,120.5,105.45,new postings
2024-12-24,US,120.59,103.94,new postings
2024-12-25,US,119.78,100.42,new postings
2024-12-26,US,119.11,95.35,new postings
2024-12-27,US,118.28,89.25,new postings
2024-12-28,US,117.1,82.49,new postings
2024-12-29,US,116.2,75.63,new postings
2024-12-30,US,115.01,69.1,new postings
2024-12-31,US,114.34,63.97,new postings
2025-01-01,US,113.1,62.58,new postings
2025-01-02,US,112.29,63.73,new postings
2025-01-03,US,113.18,67.61,new postings
2025-01-04,US,113.25,73.54,new postings
2025-01-05,US,112.65,79.74,new postings
2025-01-06,US,111.81,85.85,new postings
2025-01-07,US,110.63,92.58,new postings
2025-01-08,US,111.32,98.78,new postings
2025-01-09,US,112.93,105.81,new postings
2025-01-10,US,112.28,110.92,new postings
2025-01-11,US,112.39,114.41,new postings
2025-01-12,US,112.94,117.73,new postings
2025-01-13,US,113.77,120.93,new postings
2025-01-14,US,114.67,122.81,new postings
2025-01-15,US,115.56,123.36,new postings
2025-01-16,US,115.7,122.55,new postings
2025-01-17,US,116.52,121.85,new postings
2025-01-18,US,117.63,121.18,new postings
2025-01-19,US,118.99,120.72,new postings
