date,jobcountry,indeed_job_postings_index_SA,indeed_job_postings_index_NSA,variable
2020-12-04,IT,76.45,73.96,total postings
2020-12-05,IT,76.51,73.93,total postings
2020-12-06,IT,76.48,73.84,total postings
2020-12-07,IT,76.44,73.83,total postings
2020-12-08,IT,76.18,73.78,total postings
2020-12-09,IT,75.95,73.66,total postings
2020-12-10,IT,75.81,73.6,total postings
2020-12-11,IT,75.62,73.43,total postings
2020-12-12,IT,75.4,73.27,total postings
2020-12-13,IT,75.23,73.19,total postings
2020-12-14,IT,75.13,73.09,total postings
2020-12-15,IT,75.14,73.07,total postings
2020-12-16,IT,75.17,73.15,total postings
2020-12-17,IT,75.33,73.28,total postings
2020-12-18,IT,75.49,73.41,total postings
2020-12-19,IT,75.68,73.49,total postings
2020-12-20,IT,75.97,73.62,total postings
2020-12-21,IT,76.28,73.7,total postings
2020-12-22,IT,76.6,73.74,total postings
2020-12-23,IT,76.92,73.76,total postings
2020-12-24,IT,77.21,73.72,total postings
2020-12-25,IT,77.54,73.61,total postings
2020-12-26,IT,77.9,73.45,total postings
2020-12-27,IT,78.23,73.25,total postings
2020-12-28,IT,78.6,73.04,total postings
2020-12-29,IT,79.04,72.89,total postings
2020-12-30,IT,79.43,72.67,total postings
2020-12-31,IT,79.86,72.35,total postings
2021-01-01,IT,80.27,71.87,total postings
2021-01-02,IT,80.64,71.43,total postings
2021-01-03,IT,80.94,70.98,total postings
2021-01-04,IT,81.12,70.61,total postings
2021-01-05,IT,81.33,70.29,total postings
2021-01-06,IT,81.57,70.06,total postings
2021-01-07,IT,81.68,69.93,total postings
2021-01-08,IT,81.77,70.12,total postings
2021-01-09,IT,81.8,70.45,total postings
2021-01-10,IT,81.7,70.77,total postings
2021-01-11,IT,81.63,71.05,total postings
2021-01-12,IT,81.45,71.38,total postings
2021-01-13,IT,81.22,71.67,total postings
2021-01-14,IT,81.02,72.04,total postings
2021-01-15,IT,80.81,72.39,total postings
2021-01-16,IT,80.58,72.72,total postings
2021-01-17,IT,80.43,73.1,total postings
2021-01-18,IT,80.27,73.49,total postings
2021-01-19,IT,80.52,74.05,total postings
2021-01-20,IT,80.72,74.64,total postings
2021-01-21,IT,80.96,75.24,total postings
