date,country,category,YoY_pct_change_in_postings_trend_from_feb1
2020-02-03,AU,Veterinary,-4.46960667461264
2020-02-03,AU,Agriculture & Forestry,-0.0605571255551052
2020-02-03,AU,Electrical Engineering,-2.46827220945338
2020-02-03,AU,Hospitality & Tourism,-1.80632212744607
2020-02-03,AU,Construction,-0.419880871008682
2020-02-03,AU,Software Development,-0.4487882716665
2020-02-03,AU,Production & Manufacturing,0.525428769703584
2020-02-03,AU,Social Science,-2.94295504938521
2020-02-03,AU,Uncategorized,-1.98342214328006
2020-02-04,AU,Human Resources,-0.698393694502641
2020-02-04,AU,Architecture,-1.17887763055339
2020-02-04,AU,Arts & Entertainment,0.0395061728395207
2020-02-04,AU,Personal Care & Home Health,4.51907131011609
2020-02-04,AU,Food Preparation & Service,0.159124813525602
2020-02-04,AU,Mathematics,1.16387820845889
2020-02-04,AU,Administrative Assistance,0.867985466289856
2020-02-04,AU,Industrial Engineering,-2.2659511031604
2020-02-04,AU,Legal,0.576048509348159
2020-02-04,AU,Physicians & Surgeons,-0.635962662837208
2020-02-04,AU,Media & Communications,-0.434782608695661
2020-02-04,AU,Sales,-1.65954486733578
2020-02-04,AU,Driving,0.108695652173907
2020-02-04,AU,Mining,1.44175317185697
2020-02-04,AU,Retail,0.220529270248604
2020-02-04,AU,Sports,-2.4340770791075
2020-02-04,AU,Chemical Engineering,-11.1662763466042
2020-02-04,AU,Mechanical Engineering,2.27475911393662
2020-02-04,AU,Banking & Finance,-0.607225989272353
2020-02-04,AU,Installation & Maintenance,0.0492271339962658
2020-02-04,AU,Medical Information,0.313004846526654
2020-02-04,AU,Medical Technician,1.94927688115698
2020-02-04,AU,Project Management,0.409039779118503
2020-02-04,AU,Scientific Research & Development,-1.35992747053489
2020-02-04,AU,Community & Social Service,0.906960154896574
2020-02-04,AU,Therapy,-0.433162083207406
2020-02-04,AU,Aviation,-4.29093707908408
2020-02-04,AU,Customer Service,2.27597468871197
2020-02-04,AU,Civil Engineering,-2.8653579218719
2020-02-04,AU,Nursing,0.889624495707042
2020-02-04,AU,Military,-4.03880419718867
2020-02-04,AU,Beauty & Wellness,0.864609943014338
2020-02-04,AU,Pharmacy,-0.727052408361106
2020-02-04,AU,IT Operations & Helpdesk,-1.21039165518599
2020-02-04,AU,Information Design & Documentation,0.151285930408473
2020-02-04,AU,Childcare,-2.14222830871564
2020-02-04,AU,Education & Instruction,-0.195140989364806
2020-02-04,AU,Insurance,-0.445853561874565
2020-02-04,AU,Marketing,0.119629149636125
2020-02-04,AU,Dental,2.06378986866793
2020-02-04,AU,Logistic Support,-0.551018400078718
2020-02-04,AU,Loading & Stocking,-0.809440218451352
2020-02-04,AU,Accounting,-1.71428571428571
2020-02-04,AU,Management,-0.771929824561401
2020-02-04,AU,Security & Public Safety,0.880839271575606
2020-02-04,AU,Real Estate,-0.0975039001560152
2020-02-04,AU,Cleaning & Sanitation,-3.4159344456511
2020-02-04,AU,Veterinary,-6.23386936668652
2020-02-04,AU,Agriculture & Forestry,-0.387083630436991
2020-02-04,AU,Electrical Engineering,-2.99209446612629
2020-02-04,AU,Hospitality & Tourism,-2.80842527582748
2020-02-04,AU,Construction,-0.952472580334807
2020-02-04,AU,Software Development,-0.626865671641785
2020-02-04,AU,Production & Manufacturing,0
2020-02-04,AU,Social Science,-2.47353420195439
2020-02-04,AU,Uncategorized,-2.86358732960675
2020-02-05,AU,Human Resources,-0.921430694540781
2020-02-05,AU,Architecture,-2.30658337337818
2020-02-05,AU,Arts & Entertainment,0.245700245700253
2020-02-05,AU,Personal Care & Home Health,5.35360899906261
2020-02-05,AU,Food Preparation & Service,-0.36648177496037
2020-02-05,AU,Mathematics,2.20356768100736
2020-02-05,AU,Administrative Assistance,0.613867364395682
2020-02-05,AU,Industrial Engineering,-2.55416418207116
2020-02-05,AU,Legal,-0.0906253146712332
2020-02-05,AU,Physicians & Surgeons,-1.21486667353031
2020-02-05,AU,Media & Communications,0.589670597803993
2020-02-05,AU,Sales,-2.28848821081831
2020-02-05,AU,Driving,-0.078740157480317
2020-02-05,AU,Mining,2.82936315021878
2020-02-05,AU,Retail,-0.0801121570198293
2020-02-05,AU,Sports,-4.08897302413631
2020-02-05,AU,Chemical Engineering,-13.275319385299
2020-02-05,AU,Mechanical Engineering,2.6063777273176
2020-02-05,AU,Banking & Finance,-1.67439983861206
2020-02-05,AU,Installation & Maintenance,-0.448780487804867
2020-02-05,AU,Medical Information,1.32577674324461
2020-02-05,AU,Medical Technician,3.21310777742314
2020-02-05,AU,Project Management,0.204708290685773
2020-02-05,AU,Scientific Research & Development,-3.3491874752279
2020-02-05,AU,Community & Social Service,0.753487424905819
2020-02-05,AU,Therapy,-0.564174894217206
2020-02-05,AU,Aviation,-4.18699980480186
2020-02-05,AU,Customer Service,3.01020408163266
2020-02-05,AU,Civil Engineering,-3.52766798418973
2020-02-05,AU,Nursing,1.07146572349943
2020-02-05,AU,Military,-4.94678754434372
2020-02-05,AU,Beauty & Wellness,1.04758175053847
2020-02-05,AU,Pharmacy,-1.16794200563833
2020-02-05,AU,IT Operations & Helpdesk,-2.3319082782744
2020-02-05,AU,Information Design & Documentation,-0.472884596035816
2020-02-05,AU,Childcare,-3.29882944761537
2020-02-05,AU,Education & Instruction,-1.10662047729023
2020-02-05,AU,Insurance,-3.26443886420708
2020-02-05,AU,Marketing,-0.0496475027306098
2020-02-05,AU,Dental,1.52971170817808
2020-02-05,AU,Logistic Support,-1.42564202714578
2020-02-05,AU,Loading & Stocking,-0.950256957238427
2020-02-05,AU,Accounting,-3.08098591549295
2020-02-05,AU,Management,-0.841261892839251
2020-02-05,AU,Security & Public Safety,-0.0685669507297537
2020-02-05,AU,Real Estate,-2.29570146433632
2020-02-05,AU,Cleaning & Sanitation,-4.7939199064601
2020-02-05,AU,Veterinary,-7.18675654242664
2020-02-05,AU,Agriculture & Forestry,-1.79417397439773
2020-02-05,AU,Electrical Engineering,-4.72966245145873
2020-02-05,AU,Hospitality & Tourism,-3.95672643493939
2020-02-05,AU,Construction,-1.51860288534548
2020-02-05,AU,Software Development,-0.664748486953071
2020-02-05,AU,Production & Manufacturing,-1.18734793187348
2020-02-05,AU,Social Science,-3.72620494127177
2020-02-05,AU,Uncategorized,-2.94464075382803
2020-02-06,AU,Human Resources,-0.93725335438043
2020-02-06,AU,Architecture,-3.24478178368122
2020-02-06,AU,Arts & Entertainment,0.489476260401367
2020-02-06,AU,Personal Care & Home Health,6.79265091863517
2020-02-06,AU,Food Preparation & Service,-0.997826516498723
2020-02-06,AU,Mathematics,2.97511911064055
2020-02-06,AU,Administrative Assistance,0.612757408337528
2020-02-06,AU,Industrial Engineering,-2.06545599680702
2020-02-06,AU,Legal,-0.391841655782177
2020-02-06,AU,Physicians & Surgeons,-0.427573261028258
2020-02-06,AU,Media & Communications,1.40124782653166
2020-02-06,AU,Sales,-2.78711207748568
2020-02-06,AU,Driving,-0.392041556404987
2020-02-06,AU,Mining,2.87165462004297
2020-02-06,AU,Retail,-0.210378681626922
2020-02-06,AU,Sports,-5.32725920416512
2020-02-06,AU,Chemical Engineering,-15.4635430854445
2020-02-06,AU,Mechanical Engineering,2.95532646048111
2020-02-06,AU,Banking & Finance,-2.95388325128102
2020-02-06,AU,Installation & Maintenance,-0.716776443239053
2020-02-06,AU,Medical Information,2.76823600727418
2020-02-06,AU,Medical Technician,5.99590208131133
2020-02-06,AU,Project Management,0.102396067991006
2020-02-06,AU,Scientific Research & Development,-3.70115845277832
2020-02-06,AU,Community & Social Service,1.48949194042034
