date,country,YoY_pct_change_in_new_postings_trend_from_feb1
2020-06-29,AU,-18.1305552900698
2020-06-30,AU,-16.911411843747
2020-07-01,AU,-15.2871784954554
2020-07-02,AU,-14.9055690072639
2020-07-03,AU,-14.4885540423066
2020-07-04,AU,-15.4119113839072
2020-07-05,AU,-15.8418684789892
2020-07-06,AU,-15.9992354009366
2020-07-07,AU,-15.8958710784781
2020-07-08,AU,-16.538643907065
2020-07-09,AU,-17.0558759572658
2020-07-10,AU,-17.3613080049145
2020-07-11,AU,-17.1466590628267
2020-07-12,AU,-16.8657429526995
2020-07-13,AU,-17.0750456423561
2020-07-14,AU,-17.6334330663063
2020-07-15,AU,-18.0484509217257
2020-07-16,AU,-18.2178026646071
2020-07-17,AU,-18.465991316932
2020-07-18,AU,-19.73559064105
2020-07-19,AU,-20.7545394674946
2020-07-20,AU,-21.4032799105479
2020-07-21,AU,-21.5834640583187
2020-07-22,AU,-22.093447709436
2020-07-23,AU,-22.0470312640778
2020-07-24,AU,-20.6254519161244
2020-07-25,AU,-18.9712940324187
2020-07-26,AU,-14.8068669527897
2020-07-27,AU,-10.8292495435764
2020-07-28,AU,-6.89348234595984
2020-07-29,AU,-3.10243108534228
2020-07-30,AU,-0.754005655042411
2020-07-31,AU,-2.05458130123483
2020-08-01,AU,-3.04162773798401
2020-08-02,AU,-7.62754334970432
2020-08-03,AU,-11.9573643410853
2020-08-04,AU,-15.8295711060948
2020-08-05,AU,-18.9704131171567
2020-08-06,AU,-21.0724196580431
2020-08-07,AU,-21.6057091882248
2020-08-08,AU,-21.6813764821253
2020-08-09,AU,-21.3329764453961
2020-08-10,AU,-21.0385438972163
2020-08-11,AU,-20.2720844893941
2020-08-12,AU,-19.5474544311754
2020-08-13,AU,-18.4644498513112
2020-08-14,AU,-17.5513156704946
2020-08-15,AU,-17.3975947192332
2020-08-16,AU,-17.2659920491507
2020-08-17,AU,-16.1700182815357
2020-08-18,AU,-15.5243981182548
2020-08-19,AU,-14.6995808104332
2020-08-20,AU,-14.7849714232175
2020-08-21,AU,-14.8825804017731
2020-08-22,AU,-14.3195154268408
2020-08-23,AU,-14.1280563219484
2020-08-24,AU,-15.5070699503699
2020-08-25,AU,-16.5869805075395
2020-08-26,AU,-18.1229773462783
2020-08-27,AU,-18.854415274463
2020-08-28,AU,-19.397674014928
2020-08-29,AU,-19.790593889461
2020-08-30,AU,-20.0832554583298
2020-08-31,AU,-18.5993013546903
2020-09-01,AU,-17.7372387804043
2020-09-02,AU,-16.4837064569107
2020-09-03,AU,-15.6211989574283
2020-09-04,AU,-15.1047120418848
2020-09-05,AU,-14.7084573629837
2020-09-06,AU,-14.1967730620835
2020-09-07,AU,-14.1741952460311
2020-09-08,AU,-14.0440080652231
2020-09-09,AU,-14.0508874704905
2020-09-10,AU,-14.0638632001396
2020-09-11,AU,-13.8661321248039
2020-09-12,AU,-13.8864704858088
2020-09-13,AU,-13.9965247610773
2020-09-14,AU,-14.0684410646388
2020-09-15,AU,-14.0820882706509
2020-09-16,AU,-14.2308676734067
2020-09-17,AU,-14.0292666326357
2020-09-18,AU,-13.904150114107
2020-09-19,AU,-13.5232812237351
2020-09-20,AU,-13.3455820945382
2020-09-21,AU,-12.8575023064665
2020-09-22,AU,-12.0815015218127
2020-09-23,AU,-11.2095400340716
2020-09-24,AU,-10.5821010342764
2020-09-25,AU,-9.6657477601654
2020-09-26,AU,-9.11840968020743
2020-09-27,AU,-7.78040038464901
2020-09-28,AU,-7.12659779373139
2020-09-29,AU,-6.5599580162687
2020-09-30,AU,-5.23394131641555
2020-10-01,AU,-4.01849217638692
2020-10-02,AU,-2.88824905524563
2020-10-03,AU,-1.45764576457647
2020-10-04,AU,-0.844234159012902
2020-10-05,AU,-1.63719711853307
2020-10-06,AU,-2.46867049844529
2020-10-07,AU,-2.8912213740458
2020-10-08,AU,-2.17454616056695
2020-10-09,AU,-1.47405660377359
2020-10-10,AU,-0.646508852198135
2020-10-11,AU,0.422960725075527
2020-10-12,AU,4.29479294792947
2020-10-13,AU,8.7042842215256009
2020-10-14,AU,11.5838996340826
2020-10-15,AU,15.7850010622477
2020-10-16,AU,16.2509132658386
2020-10-17,AU,16.5317208158245
2020-10-18,AU,16.6196899536944
2020-10-19,AU,15.9354263642666
2020-10-20,AU,14.797159256737
2020-10-21,AU,14.5522746946234
2020-10-22,AU,12.0918081731666
2020-10-23,AU,11.9772218073189
2020-10-24,AU,11.3376151912873
2020-10-25,AU,10.6199610786767
2020-10-26,AU,9.44939792260318
2020-10-27,AU,8.38585913949028
2020-10-28,AU,7.15519592690246
2020-10-29,AU,5.81996192548273
2020-10-30,AU,5.54399927647644
2020-10-31,AU,6.34963768115941
2020-11-01,AU,8.13261287663705
2020-11-02,AU,9.72773419473927
2020-11-03,AU,10.5888909530002
2020-11-04,AU,11.0654589597535
2020-11-05,AU,11.9725589700216
2020-11-06,AU,12.6170434124657
