date,jobcountry,indeed_job_postings_index,variable,display_name
2020-06-29,AU,63.91,total postings,Industrial Engineering
2020-06-30,AU,64.13,total postings,Industrial Engineering
2020-07-01,AU,64.34,total postings,Industrial Engineering
2020-07-02,AU,64.88,total postings,Industrial Engineering
2020-07-03,AU,65.38,total postings,Industrial Engineering
2020-07-04,AU,65.59,total postings,Industrial Engineering
2020-07-05,AU,65.77,total postings,Industrial Engineering
2020-07-06,AU,66.46,total postings,Industrial Engineering
2020-07-07,AU,67.54,total postings,Industrial Engineering
2020-07-08,AU,68.58,total postings,Industrial Engineering
2020-07-09,AU,69.45,total postings,Industrial Engineering
2020-07-10,AU,70.21,total postings,Industrial Engineering
2020-07-11,AU,70.77,total postings,Industrial Engineering
2020-07-12,AU,71.31,total postings,Industrial Engineering
2020-07-13,AU,71.4,total postings,Industrial Engineering
2020-07-14,AU,71.19,total postings,Industrial Engineering
2020-07-15,AU,70.92,total postings,Industrial Engineering
2020-07-16,AU,70.58,total postings,Industrial Engineering
2020-07-17,AU,69.81,total postings,Industrial Engineering
2020-07-18,AU,68.73,total postings,Industrial Engineering
2020-07-19,AU,67.92,total postings,Industrial Engineering
2020-07-20,AU,67.26,total postings,Industrial Engineering
2020-07-21,AU,66.52,total postings,Industrial Engineering
2020-07-22,AU,65.89,total postings,Industrial Engineering
2020-07-23,AU,65.2,total postings,Industrial Engineering
2020-07-24,AU,64.91,total postings,Industrial Engineering
2020-07-25,AU,65.3,total postings,Industrial Engineering
2020-07-26,AU,65.41,total postings,Industrial Engineering
2020-07-27,AU,65.66,total postings,Industrial Engineering
2020-07-28,AU,65.78,total postings,Industrial Engineering
2020-07-29,AU,65.82,total postings,Industrial Engineering
2020-07-30,AU,65.8,total postings,Industrial Engineering
2020-07-31,AU,66.03,total postings,Industrial Engineering
2020-08-01,AU,66.05,total postings,Industrial Engineering
2020-08-02,AU,66.05,total postings,Industrial Engineering
2020-08-03,AU,65.97,total postings,Industrial Engineering
2020-08-04,AU,66.02,total postings,Industrial Engineering
2020-08-05,AU,66,total postings,Industrial Engineering
2020-08-06,AU,66.27,total postings,Industrial Engineering
2020-08-07,AU,66.42,total postings,Industrial Engineering
2020-08-08,AU,66.77,total postings,Industrial Engineering
2020-08-09,AU,67.05,total postings,Industrial Engineering
2020-08-10,AU,67.34,total postings,Industrial Engineering
2020-08-11,AU,67.21,total postings,Industrial Engineering
2020-08-12,AU,67.01,total postings,Industrial Engineering
2020-08-13,AU,66.81,total postings,Industrial Engineering
2020-08-14,AU,66.55,total postings,Industrial Engineering
2020-08-15,AU,65.84,total postings,Industrial Engineering
2020-08-16,AU,65.51,total postings,Industrial Engineering
2020-08-17,AU,64.92,total postings,Industrial Engineering
2020-08-18,AU,64.63,total postings,Industrial Engineering
2020-08-19,AU,64.46,total postings,Industrial Engineering
2020-08-20,AU,64.15,total postings,Industrial Engineering
2020-08-21,AU,64,total postings,Industrial Engineering
2020-08-22,AU,64.55,total postings,Industrial Engineering
2020-08-23,AU,64.82,total postings,Industrial Engineering
2020-08-24,AU,65.38,total postings,Industrial Engineering
2020-08-25,AU,66.28,total postings,Industrial Engineering
2020-08-26,AU,67,total postings,Industrial Engineering
2020-08-27,AU,67.57,total postings,Industrial Engineering
2020-08-28,AU,68.26,total postings,Industrial Engineering
2020-08-29,AU,68.86,total postings,Industrial Engineering
2020-08-30,AU,69.4,total postings,Industrial Engineering
2020-08-31,AU,70.18,total postings,Industrial Engineering
2020-09-01,AU,70.49,total postings,Industrial Engineering
2020-09-02,AU,71.29,total postings,Industrial Engineering
2020-09-03,AU,72.26,total postings,Industrial Engineering
2020-09-04,AU,72.65,total postings,Industrial Engineering
2020-09-05,AU,72.65,total postings,Industrial Engineering
2020-09-06,AU,72.49,total postings,Industrial Engineering
2020-09-07,AU,72.02,total postings,Industrial Engineering
2020-09-08,AU,71.84,total postings,Industrial Engineering
2020-09-09,AU,71.41,total postings,Industrial Engineering
2020-09-10,AU,70.88,total postings,Industrial Engineering
2020-09-11,AU,70.87,total postings,Industrial Engineering
2020-09-12,AU,71.04,total postings,Industrial Engineering
2020-09-13,AU,71.32,total postings,Industrial Engineering
2020-09-14,AU,71.27,total postings,Industrial Engineering
2020-09-15,AU,71.05,total postings,Industrial Engineering
2020-09-16,AU,70.68,total postings,Industrial Engineering
2020-09-17,AU,70.43,total postings,Industrial Engineering
2020-09-18,AU,70.01,total postings,Industrial Engineering
2020-09-19,AU,69.56,total postings,Industrial Engineering
2020-09-20,AU,69.39,total postings,Industrial Engineering
2020-09-21,AU,69.53,total postings,Industrial Engineering
2020-09-22,AU,70.04,total postings,Industrial Engineering
2020-09-23,AU,70.88,total postings,Industrial Engineering
2020-09-24,AU,71.61,total postings,Industrial Engineering
2020-09-25,AU,72.76,total postings,Industrial Engineering
2020-09-26,AU,73.88,total postings,Industrial Engineering
2020-09-27,AU,75.05,total postings,Industrial Engineering
2020-09-28,AU,76.13,total postings,Industrial Engineering
2020-09-29,AU,77.27,total postings,Industrial Engineering
2020-09-30,AU,78.2,total postings,Industrial Engineering
2020-10-01,AU,80.02,total postings,Industrial Engineering
2020-10-02,AU,81.36,total postings,Industrial Engineering
2020-10-03,AU,82.96,total postings,Industrial Engineering
2020-10-04,AU,84.22,total postings,Industrial Engineering
2020-10-05,AU,85.7,total postings,Industrial Engineering
2020-10-06,AU,86.88,total postings,Industrial Engineering
2020-10-07,AU,88.04,total postings,Industrial Engineering
2020-10-08,AU,88.49,total postings,Industrial Engineering
2020-10-09,AU,89.62,total postings,Industrial Engineering
2020-10-10,AU,90.43,total postings,Industrial Engineering
2020-10-11,AU,91.47,total postings,Industrial Engineering
2020-10-12,AU,92.44,total postings,Industrial Engineering
2020-10-13,AU,93.32,total postings,Industrial Engineering
2020-10-14,AU,94.5,total postings,Industrial Engineering
2020-10-15,AU,95.2,total postings,Industrial Engineering
2020-10-16,AU,95.63,total postings,Industrial Engineering
2020-10-17,AU,96.75,total postings,Industrial Engineering
2020-10-18,AU,97.7,total postings,Industrial Engineering
2020-10-19,AU,98.67,total postings,Industrial Engineering
2020-10-20,AU,100.22,total postings,Industrial Engineering
2020-10-21,AU,101.4,total postings,Industrial Engineering
2020-10-22,AU,102.81,total postings,Industrial Engineering
2020-10-23,AU,103.73,total postings,Industrial Engineering
2020-10-24,AU,102.86,total postings,Industrial Engineering
2020-10-25,AU,101.94,total postings,Industrial Engineering
2020-10-26,AU,100.9,total postings,Industrial Engineering
2020-10-27,AU,99.27,total postings,Industrial Engineering
2020-10-28,AU,97.98,total postings,Industrial Engineering
2020-10-29,AU,96.68,total postings,Industrial Engineering
2020-10-30,AU,96.14,total postings,Industrial Engineering
2020-10-31,AU,96.72,total postings,Industrial Engineering
2020-11-01,AU,97.16,total postings,Industrial Engineering
2020-11-02,AU,97.75,total postings,Industrial Engineering
2020-11-03,AU,98.59,total postings,Industrial Engineering
2020-11-04,AU,99.43,total postings,Industrial Engineering
2020-11-05,AU,100.21,total postings,Industrial Engineering
2020-11-06,AU,100.02,total postings,Industrial Engineering
2020-11-07,AU,100.1,total postings,Industrial Engineering
2020-11-08,AU,100.43,total postings,Industrial Engineering
2020-11-09,AU,100.68,total postings,Industrial Engineering
2020-11-10,AU,100.93,total postings,Industrial Engineering
2020-11-11,AU,100.49,total postings,Industrial Engineering
2020-11-12,AU,99.97,total postings,Industrial Engineering
2020-11-13,AU,99.7,total postings,Industrial Engineering
2020-11-14,AU,98.35,total postings,Industrial Engineering
2020-11-15,AU,97.4,total postings,Industrial Engineering
2020-11-16,AU,96.32,total postings,Industrial Engineering
2020-11-17,AU,94.97,total postings,Industrial Engineering
2020-11-18,AU,94.1,total postings,Industrial Engineering
2020-11-19,AU,93.51,total postings,Industrial Engineering
2020-11-20,AU,93.41,total postings,Industrial Engineering
2020-11-21,AU,94.06,total postings,Industrial Engineering
2020-11-22,AU,94.16,total postings,Industrial Engineering
2020-11-23,AU,94.21,total postings,Industrial Engineering
2020-11-24,AU,94.13,total postings,Industrial Engineering
2020-11-25,AU,93.99,total postings,Industrial Engineering
2020-11-26,AU,94,total postings,Industrial Engineering
2020-11-27,AU,93.84,total postings,Industrial Engineering
2020-11-28,AU,93.94,total postings,Industrial Engineering
2020-11-29,AU,94.11,total postings,Industrial Engineering
2020-11-30,AU,94.07,total postings,Industrial Engineering
2020-12-01,AU,93.81,total postings,Industrial Engineering
2020-12-02,AU,93.77,total postings,Industrial Engineering
2020-12-03,AU,93.95,total postings,Industrial Engineering
2020-12-04,AU,93.79,total postings,Industrial Engineering
2020-12-05,AU,93.53,total postings,Industrial Engineering
2020-12-06,AU,93.42,total postings,Industrial Engineering
2020-12-07,AU,93.55,total postings,Industrial Engineering
2020-12-08,AU,94.42,total postings,Industrial Engineering
2020-12-09,AU,95.24,total postings,Industrial Engineering
2020-12-10,AU,95.84,total postings,Industrial Engineering
2020-12-11,AU,96.57,total postings,Industrial Engineering
2020-12-12,AU,96.8,total postings,Industrial Engineering
2020-12-13,AU,97.57,total postings,Industrial Engineering
2020-12-14,AU,98.77,total postings,Industrial Engineering
2020-12-15,AU,99.26,total postings,Industrial Engineering
2020-12-16,AU,99.79,total postings,Industrial Engineering
2020-12-17,AU,100.55,total postings,Industrial Engineering
2020-12-18,AU,99.79,total postings,Industrial Engineering
2020-12-19,AU,99.88,total postings,Industrial Engineering
2020-12-20,AU,99.4,total postings,Industrial Engineering
2020-12-21,AU,98.37,total postings,Industrial Engineering
2020-12-22,AU,97.97,total postings,Industrial Engineering
2020-12-23,AU,97.37,total postings,Industrial Engineering
2020-12-24,AU,96.49,total postings,Industrial Engineering
2020-12-25,AU,97.19,total postings,Industrial Engineering
2020-12-26,AU,97.59,total postings,Industrial Engineering
2020-12-27,AU,98,total postings,Industrial Engineering
2020-12-28,AU,98.7,total postings,Industrial Engineering
2020-12-29,AU,99.16,total postings,Industrial Engineering
2020-12-30,AU,99.32,total postings,Industrial Engineering
2020-12-31,AU,98.97,total postings,Industrial Engineering
2021-01-01,AU,98.17,total postings,Industrial Engineering
2021-01-02,AU,97.37,total postings,Industrial Engineering
2021-01-03,AU,96.59,total postings,Industrial Engineering
2021-01-04,AU,95.57,total postings,Industrial Engineering
2021-01-05,AU,94.7,total postings,Industrial Engineering
2021-01-06,AU,94.34,total postings,Industrial Engineering
2021-01-07,AU,94.57,total postings,Industrial Engineering
2021-01-08,AU,95.26,total postings,Industrial Engineering
2021-01-09,AU,95.53,total postings,Industrial Engineering
2021-01-10,AU,95.62,total postings,Industrial Engineering
2021-01-11,AU,96.5,total postings,Industrial Engineering
2021-01-12,AU,97.84,total postings,Industrial Engineering
2021-01-13,AU,98.93,total postings,Industrial Engineering
2021-01-14,AU,100.46,total postings,Industrial Engineering
2021-01-15,AU,102.57,total postings,Industrial Engineering
2021-01-16,AU,105.3,total postings,Industrial Engineering
2021-01-17,AU,107.48,total postings,Industrial Engineering
2021-01-18,AU,108.76,total postings,Industrial Engineering
2021-01-19,AU,109.81,total postings,Industrial Engineering
2021-01-20,AU,111.29,total postings,Industrial Engineering
2021-01-21,AU,112.91,total postings,Industrial Engineering
2021-01-22,AU,114.38,total postings,Industrial Engineering
2021-01-23,AU,114.7,total postings,Industrial Engineering
2021-01-24,AU,116.59,total postings,Industrial Engineering
2021-01-25,AU,118.81,total postings,Industrial Engineering
2021-01-26,AU,120.26,total postings,Industrial Engineering
2021-01-27,AU,121.23,total postings,Industrial Engineering
2021-01-28,AU,121.41,total postings,Industrial Engineering
2021-01-29,AU,121.39,total postings,Industrial Engineering
2021-01-30,AU,121.74,total postings,Industrial Engineering
2021-01-31,AU,121.41,total postings,Industrial Engineering
2021-02-01,AU,120.78,total postings,Industrial Engineering
2021-02-02,AU,120.71,total postings,Industrial Engineering
2021-02-03,AU,120.68,total postings,Industrial Engineering
2021-02-04,AU,120.44,total postings,Industrial Engineering
2021-02-05,AU,118.95,total postings,Industrial Engineering
2021-02-06,AU,117.26,total postings,Industrial Engineering
2021-02-07,AU,115.73,total postings,Industrial Engineering
2021-02-08,AU,114.6,total postings,Industrial Engineering
2021-02-09,AU,114.35,total postings,Industrial Engineering
2021-02-10,AU,114.29,total postings,Industrial Engineering
2021-02-11,AU,114.53,total postings,Industrial Engineering
2021-02-12,AU,115.56,total postings,Industrial Engineering
2021-02-13,AU,116.56,total postings,Industrial Engineering
2021-02-14,AU,117.73,total postings,Industrial Engineering
2021-02-15,AU,118.79,total postings,Industrial Engineering
2021-02-16,AU,118.27,total postings,Industrial Engineering
2021-02-17,AU,117.62,total postings,Industrial Engineering
2021-02-18,AU,116.89,total postings,Industrial Engineering
2021-02-19,AU,115.9,total postings,Industrial Engineering
2021-02-20,AU,114.64,total postings,Industrial Engineering
2021-02-21,AU,113.66,total postings,Industrial Engineering
2021-02-22,AU,112.35,total postings,Industrial Engineering
2021-02-23,AU,111.84,total postings,Industrial Engineering
2021-02-24,AU,112.43,total postings,Industrial Engineering
2021-02-25,AU,112.99,total postings,Industrial Engineering
2021-02-26,AU,113.51,total postings,Industrial Engineering
2021-02-27,AU,114.59,total postings,Industrial Engineering
2021-02-28,AU,115.35,total postings,Industrial Engineering
2021-03-01,AU,116.47,total postings,Industrial Engineering
2021-03-02,AU,117.96,total postings,Industrial Engineering
2021-03-03,AU,118.36,total postings,Industrial Engineering
2021-03-04,AU,118.98,total postings,Industrial Engineering
2021-03-05,AU,120.27,total postings,Industrial Engineering
2021-03-06,AU,121.09,total postings,Industrial Engineering
2021-03-07,AU,121.9,total postings,Industrial Engineering
2021-03-08,AU,122.54,total postings,Industrial Engineering
2021-03-09,AU,123.02,total postings,Industrial Engineering
2021-03-10,AU,123.87,total postings,Industrial Engineering
2021-03-11,AU,124.97,total postings,Industrial Engineering
2021-03-12,AU,125.21,total postings,Industrial Engineering
2021-03-13,AU,126.23,total postings,Industrial Engineering
2021-03-14,AU,127.02,total postings,Industrial Engineering
2021-03-15,AU,128.02,total postings,Industrial Engineering
2021-03-16,AU,128.49,total postings,Industrial Engineering
2021-03-17,AU,129.19,total postings,Industrial Engineering
2021-03-18,AU,129.87,total postings,Industrial Engineering
2021-03-19,AU,131.64,total postings,Industrial Engineering
2021-03-20,AU,133.51,total postings,Industrial Engineering
2021-03-21,AU,134.92,total postings,Industrial Engineering
2021-03-22,AU,135.82,total postings,Industrial Engineering
2021-03-23,AU,136.58,total postings,Industrial Engineering
2021-03-24,AU,136.66,total postings,Industrial Engineering
2021-03-25,AU,136.42,total postings,Industrial Engineering
2021-03-26,AU,135.53,total postings,Industrial Engineering
2021-03-27,AU,134.29,total postings,Industrial Engineering
2021-03-28,AU,133.74,total postings,Industrial Engineering
2021-03-29,AU,133.74,total postings,Industrial Engineering
2021-03-30,AU,134.06,total postings,Industrial Engineering
2021-03-31,AU,134.23,total postings,Industrial Engineering
2021-04-01,AU,134.45,total postings,Industrial Engineering
2021-04-02,AU,134.89,total postings,Industrial Engineering
2021-04-03,AU,134.97,total postings,Industrial Engineering
2021-04-04,AU,134.93,total postings,Industrial Engineering
2021-04-05,AU,134.66,total postings,Industrial Engineering
2021-04-06,AU,134.33,total postings,Industrial Engineering
2021-04-07,AU,133.98,total postings,Industrial Engineering
2021-04-08,AU,132.43,total postings,Industrial Engineering
2021-04-09,AU,131.05,total postings,Industrial Engineering
2021-04-10,AU,129.77,total postings,Industrial Engineering
2021-04-11,AU,128.37,total postings,Industrial Engineering
2021-04-12,AU,127.01,total postings,Industrial Engineering
2021-04-13,AU,125.49,total postings,Industrial Engineering
2021-04-14,AU,124.14,total postings,Industrial Engineering
2021-04-15,AU,123.18,total postings,Industrial Engineering
2021-04-16,AU,121.94,total postings,Industrial Engineering
2021-04-17,AU,120.83,total postings,Industrial Engineering
2021-04-18,AU,119.84,total postings,Industrial Engineering
2021-04-19,AU,118.96,total postings,Industrial Engineering
2021-04-20,AU,118.98,total postings,Industrial Engineering
2021-04-21,AU,119.8,total postings,Industrial Engineering
2021-04-22,AU,121.47,total postings,Industrial Engineering
2021-04-23,AU,123.72,total postings,Industrial Engineering
2021-04-24,AU,126.07,total postings,Industrial Engineering
2021-04-25,AU,128.38,total postings,Industrial Engineering
2021-04-26,AU,130.55,total postings,Industrial Engineering
2021-04-27,AU,132.1,total postings,Industrial Engineering
2021-04-28,AU,132.72,total postings,Industrial Engineering
2021-04-29,AU,133.43,total postings,Industrial Engineering
2021-04-30,AU,133.84,total postings,Industrial Engineering
2021-05-01,AU,133.42,total postings,Industrial Engineering
2021-05-02,AU,133.87,total postings,Industrial Engineering
2021-05-03,AU,134.56,total postings,Industrial Engineering
2021-05-04,AU,135.33,total postings,Industrial Engineering
2021-05-05,AU,136.45,total postings,Industrial Engineering
2021-05-06,AU,137.56,total postings,Industrial Engineering
2021-05-07,AU,139.26,total postings,Industrial Engineering
2021-05-08,AU,141.5,total postings,Industrial Engineering
2021-05-09,AU,143.2,total postings,Industrial Engineering
2021-05-10,AU,145.08,total postings,Industrial Engineering
2021-05-11,AU,147.03,total postings,Industrial Engineering
2021-05-12,AU,149.47,total postings,Industrial Engineering
2021-05-13,AU,151.57,total postings,Industrial Engineering
2021-05-14,AU,152.66,total postings,Industrial Engineering
2021-05-15,AU,153.31,total postings,Industrial Engineering
2021-05-16,AU,153.9,total postings,Industrial Engineering
2021-05-17,AU,154.13,total postings,Industrial Engineering
2021-05-18,AU,153.51,total postings,Industrial Engineering
2021-05-19,AU,152.14,total postings,Industrial Engineering
2021-05-20,AU,150.68,total postings,Industrial Engineering
2021-05-21,AU,148.74,total postings,Industrial Engineering
2021-05-22,AU,146.58,total postings,Industrial Engineering
2021-05-23,AU,144.08,total postings,Industrial Engineering
2021-05-24,AU,141.75,total postings,Industrial Engineering
2021-05-25,AU,139.48,total postings,Industrial Engineering
2021-05-26,AU,137.32,total postings,Industrial Engineering
2021-05-27,AU,135.32,total postings,Industrial Engineering
2021-05-28,AU,134.05,total postings,Industrial Engineering
2021-05-29,AU,133.57,total postings,Industrial Engineering
2021-05-30,AU,133.77,total postings,Industrial Engineering
2021-05-31,AU,134.01,total postings,Industrial Engineering
2021-06-01,AU,135.58,total postings,Industrial Engineering
2021-06-02,AU,137.49,total postings,Industrial Engineering
2021-06-03,AU,139.61,total postings,Industrial Engineering
2021-06-04,AU,141.81,total postings,Industrial Engineering
2021-06-05,AU,144,total postings,Industrial Engineering
2021-06-06,AU,145.45,total postings,Industrial Engineering
2021-06-07,AU,146.75,total postings,Industrial Engineering
2021-06-08,AU,147.14,total postings,Industrial Engineering
2021-06-09,AU,147.24,total postings,Industrial Engineering
2021-06-10,AU,147.45,total postings,Industrial Engineering
2021-06-11,AU,147.54,total postings,Industrial Engineering
2021-06-12,AU,147.36,total postings,Industrial Engineering
2021-06-13,AU,148.24,total postings,Industrial Engineering
2021-06-14,AU,148.76,total postings,Industrial Engineering
2021-06-15,AU,148.43,total postings,Industrial Engineering
2021-06-16,AU,148.02,total postings,Industrial Engineering
2021-06-17,AU,147.67,total postings,Industrial Engineering
2021-06-18,AU,147.18,total postings,Industrial Engineering
2021-06-19,AU,146.77,total postings,Industrial Engineering
2021-06-20,AU,145.89,total postings,Industrial Engineering
2021-06-21,AU,145.26,total postings,Industrial Engineering
2021-06-22,AU,145.6,total postings,Industrial Engineering
2021-06-23,AU,146.1,total postings,Industrial Engineering
2021-06-24,AU,146.25,total postings,Industrial Engineering
2021-06-25,AU,146.51,total postings,Industrial Engineering
2021-06-26,AU,148.2,total postings,Industrial Engineering
2021-06-27,AU,148.91,total postings,Industrial Engineering
2021-06-28,AU,149.74,total postings,Industrial Engineering
2021-06-29,AU,150.61,total postings,Industrial Engineering
2021-06-30,AU,151.32,total postings,Industrial Engineering
2021-07-01,AU,152.03,total postings,Industrial Engineering
2021-07-02,AU,153.33,total postings,Industrial Engineering
2021-07-03,AU,153.96,total postings,Industrial Engineering
2021-07-04,AU,155.34,total postings,Industrial Engineering
2021-07-05,AU,156.32,total postings,Industrial Engineering
2021-07-06,AU,157.34,total postings,Industrial Engineering
2021-07-07,AU,158.32,total postings,Industrial Engineering
2021-07-08,AU,159.37,total postings,Industrial Engineering
2021-07-09,AU,159.66,total postings,Industrial Engineering
2021-07-10,AU,159.75,total postings,Industrial Engineering
2021-07-11,AU,159.91,total postings,Industrial Engineering
2021-07-12,AU,159.76,total postings,Industrial Engineering
2021-07-13,AU,159.83,total postings,Industrial Engineering
2021-07-14,AU,160.19,total postings,Industrial Engineering
2021-07-15,AU,160.75,total postings,Industrial Engineering
2021-07-16,AU,161.62,total postings,Industrial Engineering
2021-07-17,AU,161.57,total postings,Industrial Engineering
2021-07-18,AU,162.08,total postings,Industrial Engineering
2021-07-19,AU,163.46,total postings,Industrial Engineering
2021-07-20,AU,164.4,total postings,Industrial Engineering
2021-07-21,AU,165.06,total postings,Industrial Engineering
2021-07-22,AU,165.74,total postings,Industrial Engineering
2021-07-23,AU,166.25,total postings,Industrial Engineering
2021-07-24,AU,167.3,total postings,Industrial Engineering
2021-07-25,AU,167.61,total postings,Industrial Engineering
2021-07-26,AU,167.4,total postings,Industrial Engineering
2021-07-27,AU,167.53,total postings,Industrial Engineering
2021-07-28,AU,168.05,total postings,Industrial Engineering
2021-07-29,AU,167.97,total postings,Industrial Engineering
2021-07-30,AU,168.39,total postings,Industrial Engineering
2021-07-31,AU,168.6,total postings,Industrial Engineering
2021-08-01,AU,168.62,total postings,Industrial Engineering
2021-08-02,AU,168.75,total postings,Industrial Engineering
2021-08-03,AU,169.36,total postings,Industrial Engineering
2021-08-04,AU,170,total postings,Industrial Engineering
2021-08-05,AU,171.14,total postings,Industrial Engineering
2021-08-06,AU,171.76,total postings,Industrial Engineering
2021-08-07,AU,172.75,total postings,Industrial Engineering
2021-08-08,AU,174.43,total postings,Industrial Engineering
2021-08-09,AU,176.02,total postings,Industrial Engineering
2021-08-10,AU,177.41,total postings,Industrial Engineering
2021-08-11,AU,178.54,total postings,Industrial Engineering
2021-08-12,AU,179.29,total postings,Industrial Engineering
2021-08-13,AU,180.25,total postings,Industrial Engineering
2021-08-14,AU,180.73,total postings,Industrial Engineering
2021-08-15,AU,180.67,total postings,Industrial Engineering
2021-08-16,AU,180.59,total postings,Industrial Engineering
2021-08-17,AU,180.13,total postings,Industrial Engineering
2021-08-18,AU,179.85,total postings,Industrial Engineering
2021-08-19,AU,179.27,total postings,Industrial Engineering
2021-08-20,AU,178.36,total postings,Industrial Engineering
2021-08-21,AU,177.68,total postings,Industrial Engineering
2021-08-22,AU,177.23,total postings,Industrial Engineering
2021-08-23,AU,177.52,total postings,Industrial Engineering
2021-08-24,AU,178.14,total postings,Industrial Engineering
2021-08-25,AU,178.21,total postings,Industrial Engineering
2021-08-26,AU,179.34,total postings,Industrial Engineering
2021-08-27,AU,180.31,total postings,Industrial Engineering
2021-08-28,AU,181.36,total postings,Industrial Engineering
2021-08-29,AU,182.46,total postings,Industrial Engineering
2021-08-30,AU,183.27,total postings,Industrial Engineering
2021-08-31,AU,183.49,total postings,Industrial Engineering
2021-09-01,AU,183.87,total postings,Industrial Engineering
2021-09-02,AU,183.95,total postings,Industrial Engineering
2021-09-03,AU,184.35,total postings,Industrial Engineering
2021-09-04,AU,183.95,total postings,Industrial Engineering
2021-09-05,AU,183.89,total postings,Industrial Engineering
2021-09-06,AU,184.02,total postings,Industrial Engineering
2021-09-07,AU,184.13,total postings,Industrial Engineering
2021-09-08,AU,184.96,total postings,Industrial Engineering
2021-09-09,AU,185.72,total postings,Industrial Engineering
2021-09-10,AU,186.8,total postings,Industrial Engineering
2021-09-11,AU,188.09,total postings,Industrial Engineering
2021-09-12,AU,188.55,total postings,Industrial Engineering
2021-09-13,AU,188.76,total postings,Industrial Engineering
2021-09-14,AU,189.7,total postings,Industrial Engineering
2021-09-15,AU,189.8,total postings,Industrial Engineering
2021-09-16,AU,189.76,total postings,Industrial Engineering
2021-09-17,AU,189.91,total postings,Industrial Engineering
2021-09-18,AU,190.44,total postings,Industrial Engineering
2021-09-19,AU,191.15,total postings,Industrial Engineering
2021-09-20,AU,191.89,total postings,Industrial Engineering
2021-09-21,AU,191.89,total postings,Industrial Engineering
2021-09-22,AU,192.2,total postings,Industrial Engineering
2021-09-23,AU,192.62,total postings,Industrial Engineering
2021-09-24,AU,192.97,total postings,Industrial Engineering
2021-09-25,AU,193.19,total postings,Industrial Engineering
2021-09-26,AU,194,total postings,Industrial Engineering
2021-09-27,AU,194.76,total postings,Industrial Engineering
2021-09-28,AU,197.03,total postings,Industrial Engineering
2021-09-29,AU,199.66,total postings,Industrial Engineering
2021-09-30,AU,202.36,total postings,Industrial Engineering
2021-10-01,AU,204.42,total postings,Industrial Engineering
2021-10-02,AU,206.41,total postings,Industrial Engineering
2021-10-03,AU,208.68,total postings,Industrial Engineering
2021-10-04,AU,210.89,total postings,Industrial Engineering
2021-10-05,AU,211.76,total postings,Industrial Engineering
2021-10-06,AU,212.42,total postings,Industrial Engineering
2021-10-07,AU,212.93,total postings,Industrial Engineering
2021-10-08,AU,213.7,total postings,Industrial Engineering
2021-10-09,AU,214.16,total postings,Industrial Engineering
2021-10-10,AU,215.06,total postings,Industrial Engineering
2021-10-11,AU,215.93,total postings,Industrial Engineering
2021-10-12,AU,216.33,total postings,Industrial Engineering
2021-10-13,AU,216.76,total postings,Industrial Engineering
2021-10-14,AU,217.64,total postings,Industrial Engineering
2021-10-15,AU,217.82,total postings,Industrial Engineering
2021-10-16,AU,218.22,total postings,Industrial Engineering
2021-10-17,AU,218.99,total postings,Industrial Engineering
2021-10-18,AU,220.35,total postings,Industrial Engineering
2021-10-19,AU,221.9,total postings,Industrial Engineering
2021-10-20,AU,223.51,total postings,Industrial Engineering
2021-10-21,AU,223.93,total postings,Industrial Engineering
2021-10-22,AU,225.3,total postings,Industrial Engineering
2021-10-23,AU,225.45,total postings,Industrial Engineering
2021-10-24,AU,224.55,total postings,Industrial Engineering
2021-10-25,AU,223.16,total postings,Industrial Engineering
2021-10-26,AU,222.46,total postings,Industrial Engineering
2021-10-27,AU,220.73,total postings,Industrial Engineering
2021-10-28,AU,220.39,total postings,Industrial Engineering
2021-10-29,AU,220.12,total postings,Industrial Engineering
2021-10-30,AU,220.69,total postings,Industrial Engineering
2021-10-31,AU,221.03,total postings,Industrial Engineering
2021-11-01,AU,220.79,total postings,Industrial Engineering
2021-11-02,AU,220.62,total postings,Industrial Engineering
2021-11-03,AU,221.23,total postings,Industrial Engineering
2021-11-04,AU,221.07,total postings,Industrial Engineering
2021-11-05,AU,220.67,total postings,Industrial Engineering
2021-11-06,AU,220.57,total postings,Industrial Engineering
2021-11-07,AU,220.86,total postings,Industrial Engineering
2021-11-08,AU,220.86,total postings,Industrial Engineering
2021-11-09,AU,220.75,total postings,Industrial Engineering
2021-11-10,AU,220.4,total postings,Industrial Engineering
2021-11-11,AU,220.06,total postings,Industrial Engineering
2021-11-12,AU,218.82,total postings,Industrial Engineering
2021-11-13,AU,217.37,total postings,Industrial Engineering
2021-11-14,AU,214.92,total postings,Industrial Engineering
2021-11-15,AU,212.91,total postings,Industrial Engineering
2021-11-16,AU,210.61,total postings,Industrial Engineering
2021-11-17,AU,208.91,total postings,Industrial Engineering
2021-11-18,AU,207.04,total postings,Industrial Engineering
2021-11-19,AU,205.81,total postings,Industrial Engineering
2021-11-20,AU,205.07,total postings,Industrial Engineering
2021-11-21,AU,204.63,total postings,Industrial Engineering
2021-11-22,AU,204.81,total postings,Industrial Engineering
2021-11-23,AU,205.24,total postings,Industrial Engineering
2021-11-24,AU,204.67,total postings,Industrial Engineering
2021-11-25,AU,204.5,total postings,Industrial Engineering
2021-11-26,AU,204.4,total postings,Industrial Engineering
2021-11-27,AU,204.35,total postings,Industrial Engineering
2021-11-28,AU,204.25,total postings,Industrial Engineering
