date,country,index_to_feb01
2019-02-18,IE,100.62
2019-02-19,IE,100.58
2019-02-20,IE,100.73
2019-02-21,IE,100.73
2019-02-22,IE,100.85
2019-02-23,IE,101.1
2019-02-24,IE,101.28
2019-02-25,IE,101.46
2019-02-26,IE,101.62
2019-02-27,IE,101.72
2019-02-28,IE,101.93
2019-03-01,IE,101.76
2019-03-02,IE,101.74
2019-03-03,IE,101.8
2019-03-04,IE,101.59
2019-03-05,IE,101.52
2019-03-06,IE,101.29
2019-03-07,IE,101.39
2019-03-08,IE,101.75
2019-03-09,IE,102.06
2019-03-10,IE,102.29
2019-03-11,IE,102.75
2019-03-12,IE,103.1
2019-03-13,IE,103.53
2019-03-14,IE,103.63
2019-03-15,IE,103.75
2019-03-16,IE,103.55
2019-03-17,IE,103.69
2019-03-18,IE,103.75
2019-03-19,IE,103.37
2019-03-20,IE,102.89
2019-03-21,IE,102.79
2019-03-22,IE,102.73
2019-03-23,IE,102.83
2019-03-24,IE,102.61
2019-03-25,IE,102.31
2019-03-26,IE,102.74
2019-03-27,IE,103.05
2019-03-28,IE,103.24
2019-03-29,IE,103.24
2019-03-30,IE,103.45
2019-03-31,IE,103.59
2019-04-01,IE,103.83
2019-04-02,IE,103.73
2019-04-03,IE,103.79
2019-04-04,IE,103.76
2019-04-05,IE,103.89
2019-04-06,IE,103.82
2019-04-07,IE,103.77
2019-04-08,IE,104.1
2019-04-09,IE,104.12
2019-04-10,IE,104.15
2019-04-11,IE,104.25
2019-04-12,IE,104.22
2019-04-13,IE,104.12
2019-04-14,IE,104.1
2019-04-15,IE,103.85
2019-04-16,IE,103.89
2019-04-17,IE,104.03
2019-04-18,IE,104.76
2019-04-19,IE,105.56
2019-04-20,IE,106.3
2019-04-21,IE,106.87
2019-04-22,IE,107.6
2019-04-23,IE,108.07
2019-04-24,IE,108.54
2019-04-25,IE,108.36
2019-04-26,IE,108.13
2019-04-27,IE,107.94
2019-04-28,IE,107.97
2019-04-29,IE,107.83
2019-04-30,IE,107.92
2019-05-01,IE,107.8
2019-05-02,IE,107.54
2019-05-03,IE,107.14
2019-05-04,IE,106.68
2019-05-05,IE,106.42
2019-05-06,IE,106.32
2019-05-07,IE,105.99
2019-05-08,IE,106
2019-05-09,IE,106.12
2019-05-10,IE,106.48
2019-05-11,IE,107.06
2019-05-12,IE,107.36
2019-05-13,IE,107.43
2019-05-14,IE,107.98
2019-05-15,IE,108.24
2019-05-16,IE,108.34
2019-05-17,IE,108.37
2019-05-18,IE,108.08
2019-05-19,IE,108.13
2019-05-20,IE,108.37
2019-05-21,IE,108.56
2019-05-22,IE,109.07
2019-05-23,IE,109.69
2019-05-24,IE,110.25
2019-05-25,IE,111.1
2019-05-26,IE,111.69
2019-05-27,IE,112.16
2019-05-28,IE,112.63
2019-05-29,IE,112.85
2019-05-30,IE,112.96
2019-05-31,IE,113.1
2019-06-01,IE,112.89
2019-06-02,IE,112.87
2019-06-03,IE,112.89
2019-06-04,IE,112.49
2019-06-05,IE,111.9
2019-06-06,IE,111.64
2019-06-07,IE,111.48
2019-06-08,IE,111.64
2019-06-09,IE,111.63
2019-06-10,IE,111.48
2019-06-11,IE,111.76
2019-06-12,IE,112.16
2019-06-13,IE,112.12
2019-06-14,IE,111.94
2019-06-15,IE,111.33
2019-06-16,IE,111.06
2019-06-17,IE,110.54
2019-06-18,IE,110.1
2019-06-19,IE,109.55
2019-06-20,IE,109.47
2019-06-21,IE,109.25
2019-06-22,IE,109.34
2019-06-23,IE,109.27
2019-06-24,IE,109.51
2019-06-25,IE,109.33
2019-06-26,IE,109.36
2019-06-27,IE,109.24
2019-06-28,IE,109.19
2019-06-29,IE,109.29
2019-06-30,IE,108.94
2019-07-01,IE,108.68
2019-07-02,IE,108.66
2019-07-03,IE,108.6
2019-07-04,IE,108.3
2019-07-05,IE,108.39
2019-07-06,IE,108.31
2019-07-07,IE,108.54
2019-07-08,IE,108.62
2019-07-09,IE,108.42
2019-07-10,IE,108.29
2019-07-11,IE,107.98
2019-07-12,IE,107.72
2019-07-13,IE,107.52
2019-07-14,IE,107.5
2019-07-15,IE,107.52
2019-07-16,IE,107.85
2019-07-17,IE,108.1
2019-07-18,IE,108.6
2019-07-19,IE,108.69
2019-07-20,IE,108.68
2019-07-21,IE,108.63
2019-07-22,IE,108.57
2019-07-23,IE,108.43
2019-07-24,IE,108.16
2019-07-25,IE,107.74
2019-07-26,IE,106.96
2019-07-27,IE,106.52
2019-07-28,IE,106.12
2019-07-29,IE,105.82
2019-07-30,IE,105.5
2019-07-31,IE,105.49
2019-08-01,IE,105.69
2019-08-02,IE,106.16
2019-08-03,IE,106.48
2019-08-04,IE,106.65
2019-08-05,IE,106.7
2019-08-06,IE,106.58
2019-08-07,IE,106.36
2019-08-08,IE,106.01
2019-08-09,IE,105.79
2019-08-10,IE,105.62
2019-08-11,IE,105.39
2019-08-12,IE,105.4
2019-08-13,IE,105.31
2019-08-14,IE,105.15
2019-08-15,IE,105.21
2019-08-16,IE,105.09
2019-08-17,IE,104.77
2019-08-18,IE,104.62
2019-08-19,IE,103.9
2019-08-20,IE,103.51
2019-08-21,IE,103.04
2019-08-22,IE,102.41
2019-08-23,IE,101.92
2019-08-24,IE,101.68
2019-08-25,IE,101.26
2019-08-26,IE,101.22
2019-08-27,IE,101.17
2019-08-28,IE,101
2019-08-29,IE,100.96
2019-08-30,IE,100.89
2019-08-31,IE,100.64
2019-09-01,IE,100.29
2019-09-02,IE,99.96
2019-09-03,IE,99.63
2019-09-04,IE,99.5
2019-09-05,IE,99.41
2019-09-06,IE,99.44
2019-09-07,IE,99.39
2019-09-08,IE,99.49
2019-09-09,IE,99.7
2019-09-10,IE,99.79
2019-09-11,IE,99.75
2019-09-12,IE,99.57
2019-09-13,IE,99.44
2019-09-14,IE,99.49
2019-09-15,IE,99.56
2019-09-16,IE,99.49
2019-09-17,IE,99.55
2019-09-18,IE,99.87
2019-09-19,IE,100.26
2019-09-20,IE,100.45
2019-09-21,IE,100.65
2019-09-22,IE,100.79
2019-09-23,IE,101.03
2019-09-24,IE,101.18
2019-09-25,IE,101.2
2019-09-26,IE,101.05
2019-09-27,IE,100.84
2019-09-28,IE,100.79
2019-09-29,IE,100.64
2019-09-30,IE,100.44
2019-10-01,IE,100.03
2019-10-02,IE,99.65
2019-10-03,IE,99.49
2019-10-04,IE,99.51
2019-10-05,IE,99.37
2019-10-06,IE,99.28
2019-10-07,IE,99.18
2019-10-08,IE,99.39
2019-10-09,IE,99.49
2019-10-10,IE,99.42
2019-10-11,IE,99.16
2019-10-12,IE,98.91
2019-10-13,IE,98.75
2019-10-14,IE,98.53
2019-10-15,IE,98
2019-10-16,IE,97.84
2019-10-17,IE,97.78
2019-10-18,IE,97.79
2019-10-19,IE,97.63
2019-10-20,IE,97.64
2019-10-21,IE,97.72
2019-10-22,IE,97.99
2019-10-23,IE,97.89
2019-10-24,IE,97.74
2019-10-25,IE,97.72
2019-10-26,IE,97.75
2019-10-27,IE,97.54
2019-10-28,IE,97.37
2019-10-29,IE,97.16
2019-10-30,IE,96.75
2019-10-31,IE,96.35
2019-11-01,IE,95.6
2019-11-02,IE,95.12
2019-11-03,IE,94.76
2019-11-04,IE,94.08
2019-11-05,IE,93.56
2019-11-06,IE,93.22
2019-11-07,IE,92.84
2019-11-08,IE,92.69
2019-11-09,IE,92.31
2019-11-10,IE,91.89
2019-11-11,IE,91.8
2019-11-12,IE,91.68
2019-11-13,IE,91.63
2019-11-14,IE,91.69
2019-11-15,IE,91.65
2019-11-16,IE,91.56
2019-11-17,IE,91.48
2019-11-18,IE,91.39
2019-11-19,IE,91.27
2019-11-20,IE,90.72
2019-11-21,IE,90.44
2019-11-22,IE,90.1
2019-11-23,IE,89.85
2019-11-24,IE,89.64
2019-11-25,IE,89.41
2019-11-26,IE,89.24
2019-11-27,IE,89.42
2019-11-28,IE,89.35
2019-11-29,IE,89.45
2019-11-30,IE,89.4
2019-12-01,IE,89.21
2019-12-02,IE,88.98
2019-12-03,IE,88.68
2019-12-04,IE,88.3
2019-12-05,IE,87.9
2019-12-06,IE,87.41
2019-12-07,IE,87.05
2019-12-08,IE,86.76
2019-12-09,IE,86.48
2019-12-10,IE,86.17
2019-12-11,IE,85.93
2019-12-12,IE,85.6
2019-12-13,IE,85.3
2019-12-14,IE,84.89
2019-12-15,IE,84.54
2019-12-16,IE,84.21
2019-12-17,IE,83.79
2019-12-18,IE,83.18
2019-12-19,IE,82.73
2019-12-20,IE,82.39
2019-12-21,IE,82.4
2019-12-22,IE,82.2
2019-12-23,IE,82.11
2019-12-24,IE,82.13
2019-12-25,IE,82.23
2019-12-26,IE,82.14
2019-12-27,IE,81.84
2019-12-28,IE,81.22
2019-12-29,IE,80.66
2019-12-30,IE,80.11
2019-12-31,IE,79.47
2020-02-01,IE,100
2020-02-02,IE,100.2
2020-02-03,IE,100.4
2020-02-04,IE,100.48
