date,jobcountry,indeed_job_postings_index,variable,display_name
2020-02-01,FR,100,total postings,Accounting
2020-02-02,FR,99.8,total postings,Accounting
2020-02-03,FR,99.46,total postings,Accounting
2020-02-04,FR,99.09,total postings,Accounting
2020-02-05,FR,99.33,total postings,Accounting
2020-02-06,FR,99.26,total postings,Accounting
2020-02-07,FR,99.22,total postings,Accounting
2020-02-08,FR,99.1,total postings,Accounting
2020-02-09,FR,98.94,total postings,Accounting
2020-02-10,FR,98.88,total postings,Accounting
2020-02-11,FR,98.56,total postings,Accounting
2020-02-12,FR,98.28,total postings,Accounting
2020-02-13,FR,98.02,total postings,Accounting
2020-02-14,FR,97.82,total postings,Accounting
2020-02-15,FR,97.21,total postings,Accounting
2020-02-16,FR,96.52,total postings,Accounting
2020-02-17,FR,96.06,total postings,Accounting
2020-02-18,FR,95.58,total postings,Accounting
2020-02-19,FR,95.18,total postings,Accounting
2020-02-20,FR,95.07,total postings,Accounting
2020-02-21,FR,94.78,total postings,Accounting
2020-02-22,FR,95.31,total postings,Accounting
2020-02-23,FR,95.87,total postings,Accounting
2020-02-24,FR,96.2,total postings,Accounting
2020-02-25,FR,96.62,total postings,Accounting
2020-02-26,FR,96.95,total postings,Accounting
2020-02-27,FR,97.24,total postings,Accounting
2020-02-28,FR,97.57,total postings,Accounting
2020-02-29,FR,97.6,total postings,Accounting
2020-03-01,FR,97.55,total postings,Accounting
2020-03-02,FR,97.54,total postings,Accounting
2020-03-03,FR,97.59,total postings,Accounting
2020-03-04,FR,97.63,total postings,Accounting
2020-03-05,FR,97.7,total postings,Accounting
2020-03-06,FR,97.91,total postings,Accounting
2020-03-07,FR,98.09,total postings,Accounting
2020-03-08,FR,98.28,total postings,Accounting
2020-03-09,FR,98.46,total postings,Accounting
2020-03-10,FR,98.61,total postings,Accounting
2020-03-11,FR,98.77,total postings,Accounting
2020-03-12,FR,99.03,total postings,Accounting
2020-03-13,FR,98.62,total postings,Accounting
2020-03-14,FR,98.15,total postings,Accounting
2020-03-15,FR,97.56,total postings,Accounting
2020-03-16,FR,97.25,total postings,Accounting
2020-03-17,FR,96.72,total postings,Accounting
2020-03-18,FR,95.94,total postings,Accounting
2020-03-19,FR,94.45,total postings,Accounting
2020-03-20,FR,92.95,total postings,Accounting
2020-03-21,FR,91.73,total postings,Accounting
2020-03-22,FR,90.61,total postings,Accounting
2020-03-23,FR,89.45,total postings,Accounting
2020-03-24,FR,87.76,total postings,Accounting
2020-03-25,FR,85.9,total postings,Accounting
2020-03-26,FR,84.47,total postings,Accounting
2020-03-27,FR,83.7,total postings,Accounting
2020-03-28,FR,83.07,total postings,Accounting
2020-03-29,FR,82.4,total postings,Accounting
2020-03-30,FR,81.54,total postings,Accounting
2020-03-31,FR,80.73,total postings,Accounting
2020-04-01,FR,80.09,total postings,Accounting
2020-04-02,FR,79.59,total postings,Accounting
2020-04-03,FR,78.99,total postings,Accounting
2020-04-04,FR,77.89,total postings,Accounting
2020-04-05,FR,76.76,total postings,Accounting
2020-04-06,FR,75.61,total postings,Accounting
2020-04-07,FR,75.03,total postings,Accounting
2020-04-08,FR,74.28,total postings,Accounting
2020-04-09,FR,73.47,total postings,Accounting
2020-04-10,FR,72.47,total postings,Accounting
2020-04-11,FR,71.24,total postings,Accounting
2020-04-12,FR,70.02,total postings,Accounting
2020-04-13,FR,69.28,total postings,Accounting
2020-04-14,FR,68.5,total postings,Accounting
2020-04-15,FR,68.05,total postings,Accounting
2020-04-16,FR,67.69,total postings,Accounting
2020-04-17,FR,67.59,total postings,Accounting
2020-04-18,FR,67.83,total postings,Accounting
2020-04-19,FR,68.12,total postings,Accounting
2020-04-20,FR,67.54,total postings,Accounting
2020-04-21,FR,67.05,total postings,Accounting
2020-04-22,FR,66.5,total postings,Accounting
2020-04-23,FR,65.84,total postings,Accounting
2020-04-24,FR,65.67,total postings,Accounting
2020-04-25,FR,65.36,total postings,Accounting
2020-04-26,FR,65.06,total postings,Accounting
2020-04-27,FR,65.24,total postings,Accounting
2020-04-28,FR,65.51,total postings,Accounting
2020-04-29,FR,65.73,total postings,Accounting
2020-04-30,FR,66.09,total postings,Accounting
2020-05-01,FR,65.94,total postings,Accounting
2020-05-02,FR,65.79,total postings,Accounting
2020-05-03,FR,65.62,total postings,Accounting
2020-05-04,FR,65.38,total postings,Accounting
2020-05-05,FR,64.95,total postings,Accounting
2020-05-06,FR,64.79,total postings,Accounting
2020-05-07,FR,64.44,total postings,Accounting
2020-05-08,FR,64.24,total postings,Accounting
2020-05-09,FR,64.02,total postings,Accounting
2020-05-10,FR,63.85,total postings,Accounting
2020-05-11,FR,63.72,total postings,Accounting
2020-05-12,FR,63.69,total postings,Accounting
2020-05-13,FR,63.58,total postings,Accounting
2020-05-14,FR,63.48,total postings,Accounting
2020-05-15,FR,63.54,total postings,Accounting
2020-05-16,FR,63.93,total postings,Accounting
2020-05-17,FR,64.24,total postings,Accounting
2020-05-18,FR,64.77,total postings,Accounting
2020-05-19,FR,65.47,total postings,Accounting
2020-05-20,FR,66.13,total postings,Accounting
2020-05-21,FR,66.69,total postings,Accounting
2020-05-22,FR,66.83,total postings,Accounting
2020-05-23,FR,66.68,total postings,Accounting
2020-05-24,FR,66.54,total postings,Accounting
2020-05-25,FR,66.07,total postings,Accounting
2020-05-26,FR,65.29,total postings,Accounting
2020-05-27,FR,64.69,total postings,Accounting
2020-05-28,FR,64.31,total postings,Accounting
2020-05-29,FR,63.97,total postings,Accounting
2020-05-30,FR,63.74,total postings,Accounting
2020-05-31,FR,63.1,total postings,Accounting
2020-06-01,FR,62.5,total postings,Accounting
2020-06-02,FR,62.45,total postings,Accounting
2020-06-03,FR,61.93,total postings,Accounting
2020-06-04,FR,61.56,total postings,Accounting
2020-06-05,FR,61.5,total postings,Accounting
2020-06-06,FR,61.41,total postings,Accounting
2020-06-07,FR,61.85,total postings,Accounting
2020-06-08,FR,62.21,total postings,Accounting
2020-06-09,FR,62.31,total postings,Accounting
2020-06-10,FR,62.56,total postings,Accounting
2020-06-11,FR,62.68,total postings,Accounting
2020-06-12,FR,62.66,total postings,Accounting
2020-06-13,FR,62.83,total postings,Accounting
2020-06-14,FR,62.86,total postings,Accounting
2020-06-15,FR,63.01,total postings,Accounting
2020-06-16,FR,62.92,total postings,Accounting
2020-06-17,FR,62.94,total postings,Accounting
2020-06-18,FR,63.01,total postings,Accounting
2020-06-19,FR,63,total postings,Accounting
2020-06-20,FR,62.94,total postings,Accounting
2020-06-21,FR,62.74,total postings,Accounting
2020-06-22,FR,62.71,total postings,Accounting
2020-06-23,FR,62.88,total postings,Accounting
2020-06-24,FR,63.02,total postings,Accounting
2020-06-25,FR,63.11,total postings,Accounting
2020-06-26,FR,63.22,total postings,Accounting
2020-06-27,FR,63.18,total postings,Accounting
2020-06-28,FR,63.57,total postings,Accounting
2020-06-29,FR,63.71,total postings,Accounting
2020-06-30,FR,63.84,total postings,Accounting
2020-07-01,FR,64.07,total postings,Accounting
2020-07-02,FR,64.41,total postings,Accounting
2020-07-03,FR,64.77,total postings,Accounting
2020-07-04,FR,65.21,total postings,Accounting
2020-07-05,FR,65.53,total postings,Accounting
2020-07-06,FR,65.91,total postings,Accounting
2020-07-07,FR,66.21,total postings,Accounting
2020-07-08,FR,66.4,total postings,Accounting
2020-07-09,FR,66.34,total postings,Accounting
2020-07-10,FR,66.13,total postings,Accounting
2020-07-11,FR,65.82,total postings,Accounting
2020-07-12,FR,65.78,total postings,Accounting
2020-07-13,FR,65.8,total postings,Accounting
2020-07-14,FR,65.75,total postings,Accounting
2020-07-15,FR,65.47,total postings,Accounting
2020-07-16,FR,65.29,total postings,Accounting
2020-07-17,FR,65.09,total postings,Accounting
2020-07-18,FR,65.38,total postings,Accounting
2020-07-19,FR,65.26,total postings,Accounting
2020-07-20,FR,65.13,total postings,Accounting
2020-07-21,FR,65.04,total postings,Accounting
2020-07-22,FR,65.2,total postings,Accounting
2020-07-23,FR,65.48,total postings,Accounting
2020-07-24,FR,66.01,total postings,Accounting
2020-07-25,FR,66.44,total postings,Accounting
2020-07-26,FR,66.87,total postings,Accounting
2020-07-27,FR,67.33,total postings,Accounting
2020-07-28,FR,67.89,total postings,Accounting
2020-07-29,FR,68.32,total postings,Accounting
2020-07-30,FR,68.7,total postings,Accounting
2020-07-31,FR,68.56,total postings,Accounting
2020-08-01,FR,68.09,total postings,Accounting
2020-08-02,FR,67.64,total postings,Accounting
2020-08-03,FR,67.03,total postings,Accounting
2020-08-04,FR,66.32,total postings,Accounting
2020-08-05,FR,66,total postings,Accounting
2020-08-06,FR,65.74,total postings,Accounting
2020-08-07,FR,65.84,total postings,Accounting
2020-08-08,FR,65.98,total postings,Accounting
2020-08-09,FR,66.11,total postings,Accounting
2020-08-10,FR,66.3,total postings,Accounting
2020-08-11,FR,66.56,total postings,Accounting
2020-08-12,FR,66.6,total postings,Accounting
2020-08-13,FR,66.54,total postings,Accounting
2020-08-14,FR,66.55,total postings,Accounting
2020-08-15,FR,66.61,total postings,Accounting
2020-08-16,FR,66.64,total postings,Accounting
2020-08-17,FR,66.81,total postings,Accounting
2020-08-18,FR,67.1,total postings,Accounting
2020-08-19,FR,67.43,total postings,Accounting
2020-08-20,FR,67.82,total postings,Accounting
2020-08-21,FR,67.9,total postings,Accounting
2020-08-22,FR,68.1,total postings,Accounting
2020-08-23,FR,68.41,total postings,Accounting
2020-08-24,FR,68.77,total postings,Accounting
2020-08-25,FR,69.18,total postings,Accounting
2020-08-26,FR,69.46,total postings,Accounting
2020-08-27,FR,69.63,total postings,Accounting
2020-08-28,FR,69.94,total postings,Accounting
2020-08-29,FR,70.51,total postings,Accounting
2020-08-30,FR,70.99,total postings,Accounting
2020-08-31,FR,71.02,total postings,Accounting
2020-09-01,FR,71.1,total postings,Accounting
2020-09-02,FR,70.77,total postings,Accounting
2020-09-03,FR,71.11,total postings,Accounting
2020-09-04,FR,71.81,total postings,Accounting
2020-09-05,FR,71.99,total postings,Accounting
2020-09-06,FR,72.26,total postings,Accounting
2020-09-07,FR,72.76,total postings,Accounting
2020-09-08,FR,73.11,total postings,Accounting
2020-09-09,FR,74.01,total postings,Accounting
2020-09-10,FR,74.29,total postings,Accounting
2020-09-11,FR,74.64,total postings,Accounting
2020-09-12,FR,75.03,total postings,Accounting
2020-09-13,FR,75.32,total postings,Accounting
2020-09-14,FR,75.62,total postings,Accounting
2020-09-15,FR,75.72,total postings,Accounting
2020-09-16,FR,75.83,total postings,Accounting
2020-09-17,FR,76.27,total postings,Accounting
2020-09-18,FR,76.46,total postings,Accounting
2020-09-19,FR,76.8,total postings,Accounting
2020-09-20,FR,77.14,total postings,Accounting
2020-09-21,FR,77.4,total postings,Accounting
2020-09-22,FR,78,total postings,Accounting
2020-09-23,FR,78.64,total postings,Accounting
2020-09-24,FR,79.07,total postings,Accounting
2020-09-25,FR,79.1,total postings,Accounting
2020-09-26,FR,79.18,total postings,Accounting
2020-09-27,FR,79.32,total postings,Accounting
2020-09-28,FR,79.68,total postings,Accounting
2020-09-29,FR,79.96,total postings,Accounting
2020-09-30,FR,80.02,total postings,Accounting
2020-10-01,FR,79.83,total postings,Accounting
2020-10-02,FR,80.26,total postings,Accounting
2020-10-03,FR,80.7,total postings,Accounting
2020-10-04,FR,80.9,total postings,Accounting
2020-10-05,FR,81.02,total postings,Accounting
2020-10-06,FR,81.07,total postings,Accounting
2020-10-07,FR,81.37,total postings,Accounting
2020-10-08,FR,81.94,total postings,Accounting
2020-10-09,FR,82.2,total postings,Accounting
2020-10-10,FR,82.32,total postings,Accounting
2020-10-11,FR,82.59,total postings,Accounting
2020-10-12,FR,82.88,total postings,Accounting
2020-10-13,FR,82.66,total postings,Accounting
2020-10-14,FR,82.61,total postings,Accounting
2020-10-15,FR,82.65,total postings,Accounting
2020-10-16,FR,82.72,total postings,Accounting
2020-10-17,FR,82.78,total postings,Accounting
2020-10-18,FR,82.66,total postings,Accounting
2020-10-19,FR,81.8,total postings,Accounting
2020-10-20,FR,81.97,total postings,Accounting
2020-10-21,FR,82.16,total postings,Accounting
2020-10-22,FR,82.19,total postings,Accounting
2020-10-23,FR,82.16,total postings,Accounting
2020-10-24,FR,82.25,total postings,Accounting
2020-10-25,FR,82.35,total postings,Accounting
2020-10-26,FR,83.26,total postings,Accounting
2020-10-27,FR,83.95,total postings,Accounting
2020-10-28,FR,84.32,total postings,Accounting
2020-10-29,FR,84.71,total postings,Accounting
2020-10-30,FR,85.09,total postings,Accounting
2020-10-31,FR,85.43,total postings,Accounting
2020-11-01,FR,85.79,total postings,Accounting
2020-11-02,FR,86.24,total postings,Accounting
2020-11-03,FR,86.25,total postings,Accounting
2020-11-04,FR,86.29,total postings,Accounting
2020-11-05,FR,86.03,total postings,Accounting
2020-11-06,FR,86.07,total postings,Accounting
2020-11-07,FR,86.17,total postings,Accounting
2020-11-08,FR,86.41,total postings,Accounting
2020-11-09,FR,86.3,total postings,Accounting
2020-11-10,FR,86.41,total postings,Accounting
2020-11-11,FR,86.49,total postings,Accounting
2020-11-12,FR,86.72,total postings,Accounting
2020-11-13,FR,85.81,total postings,Accounting
2020-11-14,FR,84.42,total postings,Accounting
2020-11-15,FR,83.22,total postings,Accounting
2020-11-16,FR,82.31,total postings,Accounting
2020-11-17,FR,81.27,total postings,Accounting
2020-11-18,FR,79.95,total postings,Accounting
2020-11-19,FR,79.34,total postings,Accounting
2020-11-20,FR,79.13,total postings,Accounting
2020-11-21,FR,79.31,total postings,Accounting
2020-11-22,FR,79.45,total postings,Accounting
2020-11-23,FR,79.49,total postings,Accounting
2020-11-24,FR,79.3,total postings,Accounting
2020-11-25,FR,79.67,total postings,Accounting
2020-11-26,FR,79.49,total postings,Accounting
2020-11-27,FR,79.86,total postings,Accounting
2020-11-28,FR,80.24,total postings,Accounting
2020-11-29,FR,80.43,total postings,Accounting
2020-11-30,FR,80.61,total postings,Accounting
2020-12-01,FR,80.99,total postings,Accounting
2020-12-02,FR,80.93,total postings,Accounting
2020-12-03,FR,81.13,total postings,Accounting
2020-12-04,FR,81.17,total postings,Accounting
2020-12-05,FR,81.24,total postings,Accounting
2020-12-06,FR,81.34,total postings,Accounting
2020-12-07,FR,81.54,total postings,Accounting
2020-12-08,FR,81.75,total postings,Accounting
2020-12-09,FR,82.16,total postings,Accounting
2020-12-10,FR,82.3,total postings,Accounting
2020-12-11,FR,82.72,total postings,Accounting
2020-12-12,FR,83.14,total postings,Accounting
2020-12-13,FR,83.6,total postings,Accounting
2020-12-14,FR,83.98,total postings,Accounting
2020-12-15,FR,84.39,total postings,Accounting
2020-12-16,FR,84.76,total postings,Accounting
2020-12-17,FR,84.92,total postings,Accounting
2020-12-18,FR,85.15,total postings,Accounting
2020-12-19,FR,85.36,total postings,Accounting
2020-12-20,FR,85.53,total postings,Accounting
2020-12-21,FR,85.66,total postings,Accounting
2020-12-22,FR,85.65,total postings,Accounting
2020-12-23,FR,85.82,total postings,Accounting
2020-12-24,FR,86.18,total postings,Accounting
2020-12-25,FR,86.25,total postings,Accounting
2020-12-26,FR,86.13,total postings,Accounting
2020-12-27,FR,86.03,total postings,Accounting
2020-12-28,FR,86,total postings,Accounting
2020-12-29,FR,85.92,total postings,Accounting
2020-12-30,FR,85.85,total postings,Accounting
2020-12-31,FR,85.73,total postings,Accounting
2021-01-01,FR,85.54,total postings,Accounting
2021-01-02,FR,85.28,total postings,Accounting
2021-01-03,FR,84.93,total postings,Accounting
2021-01-04,FR,84.67,total postings,Accounting
2021-01-05,FR,84.18,total postings,Accounting
2021-01-06,FR,83.96,total postings,Accounting
2021-01-07,FR,83.85,total postings,Accounting
2021-01-08,FR,83.8,total postings,Accounting
2021-01-09,FR,84,total postings,Accounting
2021-01-10,FR,84.17,total postings,Accounting
2021-01-11,FR,84.25,total postings,Accounting
2021-01-12,FR,84.44,total postings,Accounting
2021-01-13,FR,84.69,total postings,Accounting
2021-01-14,FR,85.01,total postings,Accounting
2021-01-15,FR,85.31,total postings,Accounting
2021-01-16,FR,85.68,total postings,Accounting
2021-01-17,FR,86.02,total postings,Accounting
2021-01-18,FR,86.31,total postings,Accounting
2021-01-19,FR,86.96,total postings,Accounting
2021-01-20,FR,86.83,total postings,Accounting
2021-01-21,FR,86.42,total postings,Accounting
2021-01-22,FR,86.25,total postings,Accounting
2021-01-23,FR,86.01,total postings,Accounting
2021-01-24,FR,85.85,total postings,Accounting
2021-01-25,FR,85.7,total postings,Accounting
2021-01-26,FR,85.29,total postings,Accounting
2021-01-27,FR,85.43,total postings,Accounting
2021-01-28,FR,85.88,total postings,Accounting
2021-01-29,FR,86.17,total postings,Accounting
2021-01-30,FR,86.64,total postings,Accounting
2021-01-31,FR,87.22,total postings,Accounting
2021-02-01,FR,87.74,total postings,Accounting
2021-02-02,FR,88.51,total postings,Accounting
2021-02-03,FR,89.18,total postings,Accounting
2021-02-04,FR,89.92,total postings,Accounting
2021-02-05,FR,90.66,total postings,Accounting
2021-02-06,FR,91.13,total postings,Accounting
2021-02-07,FR,91.46,total postings,Accounting
2021-02-08,FR,91.7,total postings,Accounting
2021-02-09,FR,91.72,total postings,Accounting
2021-02-10,FR,91.39,total postings,Accounting
2021-02-11,FR,91.09,total postings,Accounting
2021-02-12,FR,90.75,total postings,Accounting
2021-02-13,FR,90.45,total postings,Accounting
2021-02-14,FR,90.22,total postings,Accounting
2021-02-15,FR,89.61,total postings,Accounting
2021-02-16,FR,89.08,total postings,Accounting
2021-02-17,FR,88.64,total postings,Accounting
2021-02-18,FR,88.34,total postings,Accounting
2021-02-19,FR,88.11,total postings,Accounting
2021-02-20,FR,87.88,total postings,Accounting
2021-02-21,FR,87.74,total postings,Accounting
2021-02-22,FR,88.02,total postings,Accounting
2021-02-23,FR,88.51,total postings,Accounting
2021-02-24,FR,89.08,total postings,Accounting
2021-02-25,FR,89.37,total postings,Accounting
2021-02-26,FR,89.6,total postings,Accounting
2021-02-27,FR,90.03,total postings,Accounting
2021-02-28,FR,90.34,total postings,Accounting
2021-03-01,FR,90.66,total postings,Accounting
2021-03-02,FR,90.74,total postings,Accounting
2021-03-03,FR,90.87,total postings,Accounting
2021-03-04,FR,91.37,total postings,Accounting
2021-03-05,FR,91.97,total postings,Accounting
2021-03-06,FR,92.4,total postings,Accounting
2021-03-07,FR,92.81,total postings,Accounting
2021-03-08,FR,93.18,total postings,Accounting
2021-03-09,FR,93.86,total postings,Accounting
2021-03-10,FR,94.46,total postings,Accounting
2021-03-11,FR,94.96,total postings,Accounting
2021-03-12,FR,95.32,total postings,Accounting
2021-03-13,FR,95.75,total postings,Accounting
2021-03-14,FR,96.12,total postings,Accounting
2021-03-15,FR,96.39,total postings,Accounting
2021-03-16,FR,97,total postings,Accounting
2021-03-17,FR,97.53,total postings,Accounting
2021-03-18,FR,97.44,total postings,Accounting
2021-03-19,FR,97.71,total postings,Accounting
2021-03-20,FR,98,total postings,Accounting
2021-03-21,FR,98.62,total postings,Accounting
2021-03-22,FR,99.31,total postings,Accounting
2021-03-23,FR,99.11,total postings,Accounting
2021-03-24,FR,98.91,total postings,Accounting
2021-03-25,FR,99.31,total postings,Accounting
2021-03-26,FR,99.48,total postings,Accounting
2021-03-27,FR,99.89,total postings,Accounting
2021-03-28,FR,100.01,total postings,Accounting
2021-03-29,FR,100.26,total postings,Accounting
2021-03-30,FR,100.88,total postings,Accounting
2021-03-31,FR,101.75,total postings,Accounting
2021-04-01,FR,101.91,total postings,Accounting
2021-04-02,FR,102.31,total postings,Accounting
2021-04-03,FR,102.24,total postings,Accounting
2021-04-04,FR,102.63,total postings,Accounting
2021-04-05,FR,103.05,total postings,Accounting
2021-04-06,FR,103.21,total postings,Accounting
2021-04-07,FR,102.8,total postings,Accounting
2021-04-08,FR,102.89,total postings,Accounting
2021-04-09,FR,101.52,total postings,Accounting
2021-04-10,FR,99.69,total postings,Accounting
2021-04-11,FR,97.6,total postings,Accounting
2021-04-12,FR,95.57,total postings,Accounting
2021-04-13,FR,93.92,total postings,Accounting
2021-04-14,FR,92.4,total postings,Accounting
2021-04-15,FR,90.75,total postings,Accounting
2021-04-16,FR,90.31,total postings,Accounting
2021-04-17,FR,90.25,total postings,Accounting
2021-04-18,FR,90.34,total postings,Accounting
2021-04-19,FR,90.24,total postings,Accounting
2021-04-20,FR,90.13,total postings,Accounting
2021-04-21,FR,90.27,total postings,Accounting
2021-04-22,FR,90.44,total postings,Accounting
2021-04-23,FR,90.65,total postings,Accounting
2021-04-24,FR,90.95,total postings,Accounting
2021-04-25,FR,91,total postings,Accounting
2021-04-26,FR,91.1,total postings,Accounting
2021-04-27,FR,91.13,total postings,Accounting
2021-04-28,FR,91.07,total postings,Accounting
2021-04-29,FR,91.02,total postings,Accounting
2021-04-30,FR,90.63,total postings,Accounting
2021-05-01,FR,90.4,total postings,Accounting
2021-05-02,FR,90.19,total postings,Accounting
2021-05-03,FR,90.07,total postings,Accounting
2021-05-04,FR,89.88,total postings,Accounting
2021-05-05,FR,89.83,total postings,Accounting
2021-05-06,FR,89.84,total postings,Accounting
2021-05-07,FR,90.07,total postings,Accounting
2021-05-08,FR,90.33,total postings,Accounting
2021-05-09,FR,90.59,total postings,Accounting
2021-05-10,FR,90.82,total postings,Accounting
2021-05-11,FR,91,total postings,Accounting
2021-05-12,FR,91.18,total postings,Accounting
2021-05-13,FR,91.42,total postings,Accounting
2021-05-14,FR,91.63,total postings,Accounting
2021-05-15,FR,91.8,total postings,Accounting
2021-05-16,FR,91.91,total postings,Accounting
2021-05-17,FR,92.01,total postings,Accounting
2021-05-18,FR,92.31,total postings,Accounting
2021-05-19,FR,92.69,total postings,Accounting
2021-05-20,FR,93.05,total postings,Accounting
2021-05-21,FR,93.53,total postings,Accounting
2021-05-22,FR,93.94,total postings,Accounting
2021-05-23,FR,94.48,total postings,Accounting
2021-05-24,FR,95.03,total postings,Accounting
2021-05-25,FR,95.17,total postings,Accounting
2021-05-26,FR,95.22,total postings,Accounting
2021-05-27,FR,95.14,total postings,Accounting
2021-05-28,FR,94.7,total postings,Accounting
2021-05-29,FR,94.35,total postings,Accounting
2021-05-30,FR,94.11,total postings,Accounting
2021-05-31,FR,93.74,total postings,Accounting
2021-06-01,FR,93.62,total postings,Accounting
2021-06-02,FR,93.51,total postings,Accounting
2021-06-03,FR,93.66,total postings,Accounting
2021-06-04,FR,93.69,total postings,Accounting
2021-06-05,FR,93.77,total postings,Accounting
2021-06-06,FR,93.97,total postings,Accounting
2021-06-07,FR,94.16,total postings,Accounting
2021-06-08,FR,94.34,total postings,Accounting
2021-06-09,FR,94.45,total postings,Accounting
2021-06-10,FR,94.26,total postings,Accounting
2021-06-11,FR,94.1,total postings,Accounting
2021-06-12,FR,94.01,total postings,Accounting
2021-06-13,FR,93.63,total postings,Accounting
2021-06-14,FR,93.5,total postings,Accounting
2021-06-15,FR,93.38,total postings,Accounting
2021-06-16,FR,93.34,total postings,Accounting
2021-06-17,FR,93.17,total postings,Accounting
2021-06-18,FR,93.38,total postings,Accounting
2021-06-19,FR,93.3,total postings,Accounting
2021-06-20,FR,93.19,total postings,Accounting
2021-06-21,FR,93.42,total postings,Accounting
2021-06-22,FR,93.52,total postings,Accounting
2021-06-23,FR,93.57,total postings,Accounting
2021-06-24,FR,93.72,total postings,Accounting
2021-06-25,FR,93.85,total postings,Accounting
2021-06-26,FR,94.16,total postings,Accounting
2021-06-27,FR,94.56,total postings,Accounting
2021-06-28,FR,94.7,total postings,Accounting
2021-06-29,FR,94.98,total postings,Accounting
2021-06-30,FR,95.23,total postings,Accounting
2021-07-01,FR,95.47,total postings,Accounting
2021-07-02,FR,95.69,total postings,Accounting
2021-07-03,FR,95.92,total postings,Accounting
2021-07-04,FR,96.03,total postings,Accounting
2021-07-05,FR,95.9,total postings,Accounting
2021-07-06,FR,95.71,total postings,Accounting
2021-07-07,FR,95.8,total postings,Accounting
2021-07-08,FR,95.99,total postings,Accounting
2021-07-09,FR,96.12,total postings,Accounting
2021-07-10,FR,96.18,total postings,Accounting
2021-07-11,FR,96.38,total postings,Accounting
2021-07-12,FR,96.57,total postings,Accounting
2021-07-13,FR,96.93,total postings,Accounting
2021-07-14,FR,96.31,total postings,Accounting
2021-07-15,FR,96.29,total postings,Accounting
2021-07-16,FR,95.74,total postings,Accounting
2021-07-17,FR,95.82,total postings,Accounting
2021-07-18,FR,95.88,total postings,Accounting
2021-07-19,FR,96.1,total postings,Accounting
2021-07-20,FR,96.06,total postings,Accounting
2021-07-21,FR,96.74,total postings,Accounting
2021-07-22,FR,96.48,total postings,Accounting
2021-07-23,FR,96.62,total postings,Accounting
2021-07-24,FR,96.69,total postings,Accounting
2021-07-25,FR,96.81,total postings,Accounting
2021-07-26,FR,96.8,total postings,Accounting
2021-07-27,FR,96.98,total postings,Accounting
2021-07-28,FR,96.93,total postings,Accounting
2021-07-29,FR,97.47,total postings,Accounting
2021-07-30,FR,97.69,total postings,Accounting
2021-07-31,FR,97.83,total postings,Accounting
2021-08-01,FR,97.84,total postings,Accounting
2021-08-02,FR,97.97,total postings,Accounting
2021-08-03,FR,97.71,total postings,Accounting
2021-08-04,FR,97.68,total postings,Accounting
2021-08-05,FR,97.19,total postings,Accounting
2021-08-06,FR,97.42,total postings,Accounting
2021-08-07,FR,97.4,total postings,Accounting
2021-08-08,FR,97.28,total postings,Accounting
2021-08-09,FR,97.03,total postings,Accounting
2021-08-10,FR,96.97,total postings,Accounting
2021-08-11,FR,96.74,total postings,Accounting
2021-08-12,FR,96.82,total postings,Accounting
2021-08-13,FR,96.62,total postings,Accounting
2021-08-14,FR,96.39,total postings,Accounting
2021-08-15,FR,96.37,total postings,Accounting
2021-08-16,FR,96.46,total postings,Accounting
2021-08-17,FR,96.45,total postings,Accounting
2021-08-18,FR,96.96,total postings,Accounting
2021-08-19,FR,97.2,total postings,Accounting
2021-08-20,FR,97.98,total postings,Accounting
2021-08-21,FR,98.6,total postings,Accounting
2021-08-22,FR,99.26,total postings,Accounting
2021-08-23,FR,99.74,total postings,Accounting
2021-08-24,FR,100.39,total postings,Accounting
2021-08-25,FR,100.55,total postings,Accounting
2021-08-26,FR,100.87,total postings,Accounting
2021-08-27,FR,100.46,total postings,Accounting
2021-08-28,FR,100.96,total postings,Accounting
2021-08-29,FR,101.21,total postings,Accounting
2021-08-30,FR,101.57,total postings,Accounting
2021-08-31,FR,101.83,total postings,Accounting
2021-09-01,FR,102.59,total postings,Accounting
2021-09-02,FR,103.34,total postings,Accounting
2021-09-03,FR,104.06,total postings,Accounting
2021-09-04,FR,103.75,total postings,Accounting
2021-09-05,FR,104.09,total postings,Accounting
2021-09-06,FR,104.29,total postings,Accounting
2021-09-07,FR,104.63,total postings,Accounting
2021-09-08,FR,104.76,total postings,Accounting
2021-09-09,FR,104.47,total postings,Accounting
2021-09-10,FR,104.23,total postings,Accounting
2021-09-11,FR,104,total postings,Accounting
2021-09-12,FR,103.79,total postings,Accounting
2021-09-13,FR,103.62,total postings,Accounting
2021-09-14,FR,103.36,total postings,Accounting
2021-09-15,FR,103.02,total postings,Accounting
2021-09-16,FR,103.19,total postings,Accounting
2021-09-17,FR,103.52,total postings,Accounting
2021-09-18,FR,103.63,total postings,Accounting
2021-09-19,FR,103.61,total postings,Accounting
2021-09-20,FR,103.97,total postings,Accounting
2021-09-21,FR,104.31,total postings,Accounting
2021-09-22,FR,104.61,total postings,Accounting
2021-09-23,FR,104.78,total postings,Accounting
2021-09-24,FR,104.77,total postings,Accounting
2021-09-25,FR,104.97,total postings,Accounting
2021-09-26,FR,104.93,total postings,Accounting
2021-09-27,FR,105.01,total postings,Accounting
2021-09-28,FR,104.98,total postings,Accounting
2021-09-29,FR,104.79,total postings,Accounting
2021-09-30,FR,103.93,total postings,Accounting
