date,jobcountry,indeed_job_postings_index_SA,indeed_job_postings_index_NSA,variable
2021-09-24,CA,146.36,163.06,total postings
2021-09-25,CA,146.33,163.15,total postings
2021-09-26,CA,146.19,163.01,total postings
2021-09-27,CA,146.1,162.9,total postings
2021-09-28,CA,146.07,162.87,total postings
2021-09-29,CA,146.08,162.77,total postings
2021-09-30,CA,146.17,162.62,total postings
2021-10-01,CA,146.33,162.43,total postings
2021-10-02,CA,146.55,162.26,total postings
2021-10-03,CA,146.65,162.03,total postings
2021-10-04,CA,146.7,161.77,total postings
2021-10-05,CA,146.8,161.68,total postings
2021-10-06,CA,146.99,161.69,total postings
2021-10-07,CA,147.15,161.82,total postings
2021-10-08,CA,147.48,162.23,total postings
2021-10-09,CA,147.84,162.61,total postings
2021-10-10,CA,148.43,163.1,total postings
2021-10-11,CA,149.2,163.6,total postings
2021-10-12,CA,149.35,163.44,total postings
2021-10-13,CA,149.32,163.17,total postings
2021-10-14,CA,149.32,162.89,total postings
2021-10-15,CA,149.41,162.63,total postings
2021-10-16,CA,149.05,161.93,total postings
2021-10-17,CA,148.82,161.56,total postings
2021-10-18,CA,148.47,161.16,total postings
2021-10-19,CA,148.9,161.33,total postings
2021-10-20,CA,149.4,161.5,total postings
2021-10-21,CA,149.87,161.65,total postings
2021-10-22,CA,150.16,161.7,total postings
2021-10-23,CA,150.72,162.15,total postings
2021-10-24,CA,150.98,162.28,total postings
2021-10-25,CA,151.24,162.45,total postings
2021-10-26,CA,151.24,162.58,total postings
2021-10-27,CA,151.31,162.66,total postings
2021-10-28,CA,151.47,162.88,total postings
2021-10-29,CA,151.52,162.94,total postings
2021-10-30,CA,151.73,163.08,total postings
2021-10-31,CA,151.84,163.04,total postings
2021-11-01,CA,152.13,162.97,total postings
2021-11-02,CA,152.47,162.88,total postings
2021-11-03,CA,152.73,162.79,total postings
2021-11-04,CA,152.87,162.61,total postings
2021-11-05,CA,153.15,162.68,total postings
2021-11-06,CA,153.09,162.43,total postings
2021-11-07,CA,153.45,162.59,total postings
2021-11-08,CA,153.46,162.57,total postings
2021-11-09,CA,153.52,162.63,total postings
2021-11-10,CA,153.57,162.74,total postings
2021-11-11,CA,153.66,162.86,total postings
2021-11-12,CA,153.61,162.76,total postings
2021-11-13,CA,153.48,162.51,total postings
2021-11-14,CA,153.39,162.3,total postings
2021-11-15,CA,153.45,162.29,total postings
2021-11-16,CA,153.62,162.23,total postings
2021-11-17,CA,153.87,162.3,total postings
2021-11-18,CA,154.12,162.31,total postings
2021-11-19,CA,154.05,161.99,total postings
2021-11-20,CA,153.9,161.63,total postings
2021-11-21,CA,153.87,161.45,total postings
2021-11-22,CA,153.75,161.11,total postings
2021-11-23,CA,153.39,160.71,total postings
2021-11-24,CA,152.95,160.18,total postings
2021-11-25,CA,152.42,159.58,total postings
2021-11-26,CA,152.37,159.48,total postings
2021-11-27,CA,152.47,159.46,total postings
2021-11-28,CA,152.23,159.09,total postings
2021-11-29,CA,152.26,158.98,total postings
2021-11-30,CA,152.25,158.75,total postings
2021-12-01,CA,152.17,158.23,total postings
2021-12-02,CA,152.07,157.65,total postings
2021-12-03,CA,151.95,157.01,total postings
2021-12-04,CA,151.96,156.57,total postings
2021-12-05,CA,151.99,156.19,total postings
2021-12-06,CA,151.93,155.72,total postings
2021-12-07,CA,151.87,155.26,total postings
2021-12-08,CA,151.87,155.04,total postings
2021-12-09,CA,151.87,154.89,total postings
2021-12-10,CA,151.79,154.65,total postings
2021-12-11,CA,151.46,154.03,total postings
2021-12-12,CA,151.54,153.81,total postings
2021-12-13,CA,151.46,153.48,total postings
2021-12-14,CA,151.46,153.14,total postings
2021-12-15,CA,151.42,152.78,total postings
2021-12-16,CA,151.54,152.58,total postings
2021-12-17,CA,151.71,152.4,total postings
2021-12-18,CA,151.99,152.42,total postings
2021-12-19,CA,151.86,151.98,total postings
2021-12-20,CA,151.92,151.68,total postings
2021-12-21,CA,151.94,151.45,total postings
2021-12-22,CA,151.83,151.02,total postings
2021-12-23,CA,151.69,150.55,total postings
2021-12-24,CA,151.44,149.96,total postings
2021-12-25,CA,151.29,149.39,total postings
2021-12-26,CA,151.27,148.91,total postings
2021-12-27,CA,151.34,148.51,total postings
2021-12-28,CA,151.21,147.83,total postings
2021-12-29,CA,151.19,147.23,total postings
2021-12-30,CA,150.95,146.33,total postings
2021-12-31,CA,150.79,145.51,total postings
2022-01-01,CA,150.67,144.67,total postings
2022-01-02,CA,150.41,143.63,total postings
2022-01-03,CA,149.85,142.4,total postings
2022-01-04,CA,149.47,141.52,total postings
2022-01-05,CA,149.13,140.92,total postings
2022-01-06,CA,148.76,140.44,total postings
2022-01-07,CA,148.62,140.34,total postings
2022-01-08,CA,148.37,140.38,total postings
2022-01-09,CA,148.22,140.81,total postings
2022-01-10,CA,148.02,141.25,total postings
2022-01-11,CA,148.02,141.89,total postings
2022-01-12,CA,148.17,142.66,total postings
2022-01-13,CA,148.61,143.72,total postings
2022-01-14,CA,148.79,144.53,total postings
2022-01-15,CA,149.14,145.52,total postings
2022-01-16,CA,149.38,146.31,total postings
2022-01-17,CA,149.75,147.18,total postings
2022-01-18,CA,149.95,147.9,total postings
2022-01-19,CA,150.03,148.38,total postings
2022-01-20,CA,150.03,148.78,total postings
2022-01-21,CA,150.15,149.29,total postings
2022-01-22,CA,149.99,149.43,total postings
2022-01-23,CA,150.06,149.8,total postings
2022-01-24,CA,150.06,150.18,total postings
2022-01-25,CA,150.09,150.59,total postings
2022-01-26,CA,150.19,151.16,total postings
2022-01-27,CA,150.4,151.68,total postings
2022-01-28,CA,150.71,152.23,total postings
2022-01-29,CA,151.39,153.49,total postings
2022-01-30,CA,151.96,154.62,total postings
2022-01-31,CA,152.62,155.75,total postings
2022-02-01,CA,153.3,156.69,total postings
2022-02-02,CA,153.99,157.58,total postings
2022-02-03,CA,154.52,158.46,total postings
2022-02-04,CA,154.98,159.36,total postings
2022-02-05,CA,155.24,159.75,total postings
2022-02-06,CA,155.46,160.12,total postings
2022-02-07,CA,155.7,160.51,total postings
2022-02-08,CA,155.84,160.91,total postings
2022-02-09,CA,156.17,161.53,total postings
2022-02-10,CA,156.55,162.19,total postings
2022-02-11,CA,156.9,162.77,total postings
2022-02-12,CA,157.4,163.47,total postings
2022-02-13,CA,157.82,164,total postings
2022-02-14,CA,158.05,164.32,total postings
2022-02-15,CA,158.01,164.28,total postings
2022-02-16,CA,158.44,164.74,total postings
2022-02-17,CA,158.88,165.12,total postings
2022-02-18,CA,159.33,165.51,total postings
2022-02-19,CA,159.41,165.55,total postings
2022-02-20,CA,159.84,165.93,total postings
2022-02-21,CA,160.58,166.59,total postings
2022-02-22,CA,161.43,167.49,total postings
2022-02-23,CA,161.57,167.66,total postings
2022-02-24,CA,161.68,167.84,total postings
2022-02-25,CA,161.63,167.91,total postings
2022-02-26,CA,161.98,168.34,total postings
2022-02-27,CA,161.88,168.33,total postings
2022-02-28,CA,161.49,168.12,total postings
2022-03-01,CA,161.35,167.95,total postings
2022-03-02,CA,161.44,167.87,total postings
2022-03-03,CA,161.5,167.83,total postings
2022-03-04,CA,161.74,167.95,total postings
2022-03-05,CA,161.66,167.86,total postings
2022-03-06,CA,161.89,168.01,total postings
2022-03-07,CA,162.15,168.22,total postings
2022-03-08,CA,162.55,168.83,total postings
2022-03-09,CA,162.82,169.4,total postings
2022-03-10,CA,162.92,169.93,total postings
2022-03-11,CA,162.91,170.33,total postings
2022-03-12,CA,163.27,171,total postings
2022-03-13,CA,163.43,171.61,total postings
2022-03-14,CA,163.58,172.11,total postings
2022-03-15,CA,163.64,172.5,total postings
2022-03-16,CA,163.75,172.85,total postings
2022-03-17,CA,164.11,173.25,total postings
2022-03-18,CA,164.5,173.72,total postings
2022-03-19,CA,164.57,173.92,total postings
2022-03-20,CA,164.55,174.14,total postings
2022-03-21,CA,164.75,174.5,total postings
2022-03-22,CA,164.74,174.64,total postings
2022-03-23,CA,164.7,174.9,total postings
2022-03-24,CA,164.67,175.21,total postings
2022-03-25,CA,164.75,175.61,total postings
2022-03-26,CA,165,176.14,total postings
2022-03-27,CA,165.27,176.56,total postings
2022-03-28,CA,165.47,176.93,total postings
2022-03-29,CA,165.6,177.25,total postings
2022-03-30,CA,165.92,177.65,total postings
2022-03-31,CA,166.24,177.86,total postings
2022-04-01,CA,166.47,177.83,total postings
2022-04-02,CA,166.76,177.79,total postings
2022-04-03,CA,167.16,177.8,total postings
2022-04-04,CA,167.3,177.65,total postings
2022-04-05,CA,167.67,177.76,total postings
2022-04-06,CA,167.9,177.78,total postings
2022-04-07,CA,167.93,177.73,total postings
2022-04-08,CA,168.01,177.89,total postings
2022-04-09,CA,167.64,177.69,total postings
2022-04-10,CA,167.34,177.52,total postings
2022-04-11,CA,167.24,177.55,total postings
2022-04-12,CA,167.15,177.52,total postings
2022-04-13,CA,166.95,177.38,total postings
2022-04-14,CA,166.98,177.58,total postings
2022-04-15,CA,166.98,177.64,total postings
2022-04-16,CA,167.34,177.94,total postings
2022-04-17,CA,167.57,178.16,total postings
2022-04-18,CA,167.66,178.26,total postings
2022-04-19,CA,167.76,178.33,total postings
2022-04-20,CA,168.02,178.47,total postings
2022-04-21,CA,168.23,178.61,total postings
2022-04-22,CA,168.34,178.9,total postings
2022-04-23,CA,168.88,179.68,total postings
2022-04-24,CA,169.26,180.31,total postings
2022-04-25,CA,169.7,181.02,total postings
2022-04-26,CA,170.08,181.65,total postings
2022-04-27,CA,170.15,182.04,total postings
2022-04-28,CA,170.6,182.71,total postings
2022-04-29,CA,171.13,183.29,total postings
2022-04-30,CA,171.41,183.51,total postings
2022-05-01,CA,171.87,183.74,total postings
2022-05-02,CA,172.25,183.87,total postings
2022-05-03,CA,172.65,184.04,total postings
2022-05-04,CA,173.37,184.52,total postings
2022-05-05,CA,173.57,184.54,total postings
2022-05-06,CA,173.76,184.68,total postings
2022-05-07,CA,173.79,184.68,total postings
2022-05-08,CA,173.9,184.92,total postings
2022-05-09,CA,174.13,185.38,total postings
2022-05-10,CA,174.35,185.81,total postings
2022-05-11,CA,174.38,186.02,total postings
2022-05-12,CA,174.47,186.09,total postings
2022-05-13,CA,174.44,186.08,total postings
2022-05-14,CA,174.48,186.21,total postings
2022-05-15,CA,174.46,186.32,total postings
2022-05-16,CA,174.34,186.19,total postings
2022-05-17,CA,174.38,186.15,total postings
2022-05-18,CA,174.51,186.24,total postings
2022-05-19,CA,174.57,186.36,total postings
2022-05-20,CA,174.84,186.59,total postings
2022-05-21,CA,174.73,186.4,total postings
2022-05-22,CA,174.85,186.42,total postings
2022-05-23,CA,175.05,186.6,total postings
2022-05-24,CA,174.79,186.37,total postings
2022-05-25,CA,174.38,185.96,total postings
2022-05-26,CA,174,185.53,total postings
2022-05-27,CA,173.49,184.97,total postings
2022-05-28,CA,173.21,184.68,total postings
2022-05-29,CA,172.66,184.11,total postings
2022-05-30,CA,172.1,183.51,total postings
2022-05-31,CA,171.93,183.24,total postings
2022-06-01,CA,171.83,183.02,total postings
2022-06-02,CA,171.76,182.83,total postings
2022-06-03,CA,171.73,182.64,total postings
2022-06-04,CA,171.77,182.58,total postings
2022-06-05,CA,171.62,182.4,total postings
2022-06-06,CA,171.5,182.29,total postings
2022-06-07,CA,171.37,182.23,total postings
2022-06-08,CA,171.32,182.38,total postings
2022-06-09,CA,171.21,182.53,total postings
2022-06-10,CA,171.05,182.67,total postings
2022-06-11,CA,170.9,182.88,total postings
2022-06-12,CA,170.88,182.98,total postings
2022-06-13,CA,170.79,183.08,total postings
2022-06-14,CA,170.75,183.22,total postings
2022-06-15,CA,170.66,183.15,total postings
2022-06-16,CA,170.52,183.05,total postings
2022-06-17,CA,170.44,182.99,total postings
2022-06-18,CA,170.43,182.89,total postings
2022-06-19,CA,170.41,182.96,total postings
2022-06-20,CA,170.39,182.9,total postings
2022-06-21,CA,170.09,182.53,total postings
2022-06-22,CA,169.95,182.39,total postings
2022-06-23,CA,169.85,182.31,total postings
2022-06-24,CA,169.68,182.18,total postings
2022-06-25,CA,169.46,181.93,total postings
2022-06-26,CA,169.27,181.71,total postings
2022-06-27,CA,169.22,181.62,total postings
2022-06-28,CA,169.23,181.63,total postings
2022-06-29,CA,168.95,181.41,total postings
2022-06-30,CA,168.66,181.02,total postings
2022-07-01,CA,168.34,180.44,total postings
2022-07-02,CA,167.99,179.77,total postings
2022-07-03,CA,167.53,178.91,total postings
2022-07-04,CA,167.14,178.07,total postings
2022-07-05,CA,166.8,177.36,total postings
2022-07-06,CA,166.53,176.64,total postings
2022-07-07,CA,166.33,176.02,total postings
2022-07-08,CA,166.21,175.68,total postings
2022-07-09,CA,165.9,175.36,total postings
2022-07-10,CA,165.73,175.25,total postings
2022-07-11,CA,165.49,175.12,total postings
2022-07-12,CA,165.24,174.96,total postings
2022-07-13,CA,164.99,174.84,total postings
2022-07-14,CA,164.67,174.75,total postings
2022-07-15,CA,164.38,174.66,total postings
2022-07-16,CA,164.38,174.79,total postings
2022-07-17,CA,164.38,174.94,total postings
2022-07-18,CA,164.21,174.97,total postings
2022-07-19,CA,164.26,175.12,total postings
2022-07-20,CA,164.08,175.17,total postings
2022-07-21,CA,164,175.18,total postings
2022-07-22,CA,163.99,175.14,total postings
2022-07-23,CA,163.56,174.84,total postings
2022-07-24,CA,163.43,174.86,total postings
2022-07-25,CA,163.21,174.79,total postings
2022-07-26,CA,163.02,174.62,total postings
2022-07-27,CA,163.11,174.6,total postings
2022-07-28,CA,163.11,174.61,total postings
2022-07-29,CA,162.88,174.5,total postings
2022-07-30,CA,162.91,174.67,total postings
2022-07-31,CA,162.63,174.38,total postings
2022-08-01,CA,162.56,174.29,total postings
2022-08-02,CA,162.17,173.88,total postings
2022-08-03,CA,161.67,173.37,total postings
2022-08-04,CA,161.23,173.01,total postings
2022-08-05,CA,160.99,172.89,total postings
2022-08-06,CA,160.93,172.79,total postings
2022-08-07,CA,160.86,172.67,total postings
2022-08-08,CA,160.82,172.57,total postings
2022-08-09,CA,160.97,172.84,total postings
2022-08-10,CA,161.18,173.24,total postings
2022-08-11,CA,161.53,173.62,total postings
2022-08-12,CA,161.84,173.86,total postings
2022-08-13,CA,162.1,174.04,total postings
2022-08-14,CA,162.37,174.45,total postings
2022-08-15,CA,162.49,174.82,total postings
2022-08-16,CA,162.55,175.15,total postings
2022-08-17,CA,162.67,175.38,total postings
2022-08-18,CA,162.64,175.54,total postings
2022-08-19,CA,162.57,175.79,total postings
2022-08-20,CA,162.55,176.08,total postings
2022-08-21,CA,162.46,176.24,total postings
2022-08-22,CA,162.38,176.41,total postings
2022-08-23,CA,162.19,176.47,total postings
2022-08-24,CA,162.03,176.72,total postings
2022-08-25,CA,161.8,176.9,total postings
2022-08-26,CA,161.55,176.93,total postings
2022-08-27,CA,161.38,176.96,total postings
2022-08-28,CA,161.2,176.95,total postings
2022-08-29,CA,161.02,176.85,total postings
2022-08-30,CA,160.9,176.8,total postings
2022-08-31,CA,160.84,176.7,total postings
2022-09-01,CA,160.96,176.64,total postings
2022-09-02,CA,161.06,176.49,total postings
2022-09-03,CA,161.16,176.5,total postings
2022-09-04,CA,161.26,176.52,total postings
2022-09-05,CA,161.41,176.6,total postings
2022-09-06,CA,161.41,176.41,total postings
2022-09-07,CA,161.14,175.95,total postings
2022-09-08,CA,160.62,175.34,total postings
2022-09-09,CA,160.27,175.16,total postings
2022-09-10,CA,159.95,175.03,total postings
2022-09-11,CA,159.55,174.7,total postings
2022-09-12,CA,159.18,174.48,total postings
2022-09-13,CA,159.03,174.61,total postings
2022-09-14,CA,159.06,174.96,total postings
2022-09-15,CA,159.31,175.5,total postings
2022-09-16,CA,159.45,175.8,total postings
2022-09-17,CA,159.41,175.91,total postings
2022-09-18,CA,159.54,176.18,total postings
2022-09-19,CA,159.56,176.31,total postings
2022-09-20,CA,159.51,176.28,total postings
2022-09-21,CA,159.46,176.22,total postings
2022-09-22,CA,159.38,176.22,total postings
2022-09-23,CA,159.31,176.18,total postings
2022-09-24,CA,159.28,176.2,total postings
2022-09-25,CA,159.22,176.26,total postings
2022-09-26,CA,159.32,176.38,total postings
2022-09-27,CA,159.6,176.68,total postings
2022-09-28,CA,159.69,176.76,total postings
2022-09-29,CA,159.73,176.72,total postings
2022-09-30,CA,159.63,176.35,total postings
2022-10-01,CA,159.49,175.83,total postings
2022-10-02,CA,159.38,175.3,total postings
2022-10-03,CA,159.22,174.81,total postings
2022-10-04,CA,158.92,174.18,total postings
2022-10-05,CA,158.82,173.89,total postings
2022-10-06,CA,158.6,173.48,total postings
2022-10-07,CA,158.54,173.38,total postings
2022-10-08,CA,158.62,173.52,total postings
2022-10-09,CA,158.76,173.71,total postings
2022-10-10,CA,159.03,173.86,total postings
2022-10-11,CA,159.18,173.72,total postings
2022-10-12,CA,159.24,173.5,total postings
2022-10-13,CA,159.36,173.4,total postings
2022-10-14,CA,159.44,173.2,total postings
2022-10-15,CA,159.54,172.95,total postings
2022-10-16,CA,159.76,172.84,total postings
2022-10-17,CA,159.7,172.67,total postings
2022-10-18,CA,159.84,172.8,total postings
2022-10-19,CA,160.04,172.73,total postings
2022-10-20,CA,160.38,172.75,total postings
2022-10-21,CA,160.76,172.81,total postings
2022-10-22,CA,160.62,172.42,total postings
2022-10-23,CA,160.64,172.32,total postings
2022-10-24,CA,160.82,172.38,total postings
2022-10-25,CA,160.87,172.34,total postings
2022-10-26,CA,161.04,172.62,total postings
2022-10-27,CA,161.25,172.85,total postings
2022-10-28,CA,161.27,172.92,total postings
2022-10-29,CA,161.6,173.3,total postings
2022-10-30,CA,161.64,173.29,total postings
2022-10-31,CA,161.63,173.13,total postings
2022-11-01,CA,161.55,172.68,total postings
2022-11-02,CA,161.24,171.94,total postings
2022-11-03,CA,160.73,171.06,total postings
2022-11-04,CA,160.5,170.5,total postings
2022-11-05,CA,160.34,170.12,total postings
2022-11-06,CA,160.1,169.7,total postings
2022-11-07,CA,159.92,169.31,total postings
2022-11-08,CA,159.99,169.39,total postings
2022-11-09,CA,160.09,169.52,total postings
2022-11-10,CA,160.18,169.7,total postings
2022-11-11,CA,160.23,169.81,total postings
2022-11-12,CA,160.12,169.69,total postings
2022-11-13,CA,160.07,169.58,total postings
2022-11-14,CA,160.08,169.5,total postings
2022-11-15,CA,159.86,169.22,total postings
2022-11-16,CA,159.62,168.74,total postings
2022-11-17,CA,159.33,168.25,total postings
2022-11-18,CA,158.87,167.55,total postings
2022-11-19,CA,158.39,166.78,total postings
2022-11-20,CA,158.01,166.16,total postings
2022-11-21,CA,157.59,165.55,total postings
2022-11-22,CA,157.29,165,total postings
2022-11-23,CA,157.21,164.86,total postings
2022-11-24,CA,157.21,164.78,total postings
2022-11-25,CA,157.3,164.81,total postings
2022-11-26,CA,157.42,164.87,total postings
2022-11-27,CA,157.54,164.9,total postings
2022-11-28,CA,157.56,164.79,total postings
2022-11-29,CA,157.52,164.62,total postings
2022-11-30,CA,157.28,164.14,total postings
2022-12-01,CA,156.98,163.39,total postings
2022-12-02,CA,156.62,162.51,total postings
2022-12-03,CA,156.38,161.77,total postings
2022-12-04,CA,156.02,160.93,total postings
2022-12-05,CA,155.76,160.27,total postings
2022-12-06,CA,155.53,159.63,total postings
2022-12-07,CA,155.38,159.07,total postings
2022-12-08,CA,155.26,158.74,total postings
2022-12-09,CA,155.28,158.64,total postings
2022-12-10,CA,155.21,158.41,total postings
2022-12-11,CA,155.27,158.23,total postings
2022-12-12,CA,155.41,158.12,total postings
2022-12-13,CA,155.66,158.15,total postings
2022-12-14,CA,155.86,158.06,total postings
2022-12-15,CA,155.96,157.85,total postings
2022-12-16,CA,155.89,157.45,total postings
2022-12-17,CA,155.82,157.05,total postings
2022-12-18,CA,155.73,156.7,total postings
2022-12-19,CA,155.66,156.34,total postings
2022-12-20,CA,155.37,155.67,total postings
2022-12-21,CA,155.06,155.06,total postings
2022-12-22,CA,154.91,154.59,total postings
2022-12-23,CA,154.78,154.13,total postings
2022-12-24,CA,154.81,153.82,total postings
2022-12-25,CA,154.82,153.4,total postings
2022-12-26,CA,154.85,152.93,total postings
2022-12-27,CA,155,152.63,total postings
2022-12-28,CA,155.11,152.2,total postings
2022-12-29,CA,155.1,151.63,total postings
2022-12-30,CA,155.14,151.04,total postings
2022-12-31,CA,155.16,150.41,total postings
2023-01-01,CA,155.02,149.57,total postings
2023-01-02,CA,154.96,148.79,total postings
2023-01-03,CA,154.89,148.1,total postings
2023-01-04,CA,154.76,147.52,total postings
2023-01-05,CA,154.74,147.24,total postings
2023-01-06,CA,154.78,147.19,total postings
2023-01-07,CA,154.85,147.31,total postings
2023-01-08,CA,154.89,147.69,total postings
2023-01-09,CA,154.62,148.02,total postings
2023-01-10,CA,154.42,148.46,total postings
2023-01-11,CA,154.36,149.05,total postings
2023-01-12,CA,154.37,149.7,total postings
2023-01-13,CA,154.27,150.2,total postings
2023-01-14,CA,153.89,150.43,total postings
2023-01-15,CA,153.75,150.9,total postings
2023-01-16,CA,153.6,151.29,total postings
2023-01-17,CA,153.37,151.55,total postings
2023-01-18,CA,152.99,151.67,total postings
2023-01-19,CA,152.62,151.69,total postings
2023-01-20,CA,152.31,151.73,total postings
2023-01-21,CA,152.08,151.87,total postings
2023-01-22,CA,151.83,151.9,total postings
2023-01-23,CA,151.44,151.78,total postings
2023-01-24,CA,151.19,151.9,total postings
2023-01-25,CA,151.04,152.1,total postings
2023-01-26,CA,150.74,152.21,total postings
2023-01-27,CA,150.5,152.41,total postings
2023-01-28,CA,150.39,152.65,total postings
2023-01-29,CA,150.01,152.8,total postings
2023-01-30,CA,149.85,153.16,total postings
2023-01-31,CA,149.57,153.28,total postings
2023-02-01,CA,149.32,153.24,total postings
2023-02-02,CA,149.15,153.24,total postings
2023-02-03,CA,148.97,153.26,total postings
2023-02-04,CA,148.75,153.31,total postings
2023-02-05,CA,148.66,153.33,total postings
2023-02-06,CA,148.58,153.39,total postings
2023-02-07,CA,148.47,153.4,total postings
2023-02-08,CA,148.35,153.54,total postings
2023-02-09,CA,148.16,153.63,total postings
2023-02-10,CA,147.9,153.62,total postings
2023-02-11,CA,147.71,153.62,total postings
2023-02-12,CA,147.42,153.5,total postings
2023-02-13,CA,147.16,153.3,total postings
2023-02-14,CA,146.91,153.13,total postings
2023-02-15,CA,146.76,152.93,total postings
2023-02-16,CA,146.51,152.69,total postings
2023-02-17,CA,146.32,152.41,total postings
2023-02-18,CA,145.66,151.63,total postings
2023-02-19,CA,145.49,151.41,total postings
2023-02-20,CA,145.3,151.12,total postings
2023-02-21,CA,145.11,150.79,total postings
2023-02-22,CA,144.81,150.48,total postings
2023-02-23,CA,144.8,150.48,total postings
2023-02-24,CA,144.48,150.19,total postings
2023-02-25,CA,144.67,150.49,total postings
2023-02-26,CA,144.39,150.22,total postings
2023-02-27,CA,144.07,149.98,total postings
2023-02-28,CA,143.77,149.83,total postings
2023-03-01,CA,143.41,149.42,total postings
2023-03-02,CA,142.94,148.74,total postings
2023-03-03,CA,142.66,148.33,total postings
2023-03-04,CA,142.08,147.6,total postings
2023-03-05,CA,141.65,147.13,total postings
2023-03-06,CA,141.26,146.65,total postings
2023-03-07,CA,140.82,146.17,total postings
2023-03-08,CA,140.39,145.9,total postings
2023-03-09,CA,139.85,145.64,total postings
2023-03-10,CA,140.15,146.38,total postings
2023-03-11,CA,140.64,147.29,total postings
2023-03-12,CA,141.07,148.06,total postings
2023-03-13,CA,141.47,148.91,total postings
2023-03-14,CA,141.95,149.77,total postings
2023-03-15,CA,142.5,150.66,total postings
2023-03-16,CA,143.2,151.62,total postings
2023-03-17,CA,143.21,151.68,total postings
2023-03-18,CA,143.29,151.86,total postings
2023-03-19,CA,143.26,151.96,total postings
2023-03-20,CA,143.12,152.03,total postings
2023-03-21,CA,142.85,151.87,total postings
2023-03-22,CA,142.62,151.77,total postings
2023-03-23,CA,142.2,151.59,total postings
2023-03-24,CA,141.77,151.42,total postings
2023-03-25,CA,141.35,151.23,total postings
2023-03-26,CA,141.02,151.07,total postings
2023-03-27,CA,140.75,150.91,total postings
2023-03-28,CA,140.65,150.91,total postings
2023-03-29,CA,140.52,150.93,total postings
2023-03-30,CA,140.5,150.97,total postings
2023-03-31,CA,140.19,150.5,total postings
2023-04-01,CA,139.83,149.87,total postings
2023-04-02,CA,139.54,149.25,total postings
2023-04-03,CA,139.22,148.52,total postings
2023-04-04,CA,138.99,148.01,total postings
2023-04-05,CA,138.78,147.51,total postings
2023-04-06,CA,138.56,147.05,total postings
2023-04-07,CA,138.65,147.05,total postings
2023-04-08,CA,138.75,147.12,total postings
2023-04-09,CA,138.7,147.16,total postings
2023-04-10,CA,138.81,147.31,total postings
2023-04-11,CA,138.72,147.16,total postings
2023-04-12,CA,138.64,146.98,total postings
2023-04-13,CA,138.45,146.77,total postings
2023-04-14,CA,138.41,146.88,total postings
2023-04-15,CA,137.93,146.52,total postings
2023-04-16,CA,137.86,146.58,total postings
2023-04-17,CA,137.68,146.58,total postings
2023-04-18,CA,137.6,146.77,total postings
2023-04-19,CA,137.58,147.03,total postings
2023-04-20,CA,137.71,147.29,total postings
2023-04-21,CA,137.68,147.26,total postings
2023-04-22,CA,138.08,147.85,total postings
2023-04-23,CA,138.16,148.03,total postings
2023-04-24,CA,138.3,148.3,total postings
2023-04-25,CA,138.48,148.59,total postings
2023-04-26,CA,138.64,148.82,total postings
2023-04-27,CA,138.71,149.03,total postings
2023-04-28,CA,138.73,149.12,total postings
2023-04-29,CA,138.73,149.14,total postings
2023-04-30,CA,138.71,149.05,total postings
2023-05-01,CA,138.72,148.8,total postings
2023-05-02,CA,138.72,148.53,total postings
2023-05-03,CA,138.57,148.16,total postings
2023-05-04,CA,138.05,147.36,total postings
2023-05-05,CA,138.08,147.19,total postings
2023-05-06,CA,137.97,147.01,total postings
2023-05-07,CA,137.86,146.86,total postings
2023-05-08,CA,137.69,146.83,total postings
2023-05-09,CA,137.53,146.88,total postings
2023-05-10,CA,137.57,147.12,total postings
2023-05-11,CA,137.97,147.73,total postings
2023-05-12,CA,137.4,147.16,total postings
2023-05-13,CA,137.28,147.08,total postings
2023-05-14,CA,137.25,147.14,total postings
2023-05-15,CA,137.17,147.16,total postings
2023-05-16,CA,136.95,146.93,total postings
2023-05-17,CA,136.78,146.66,total postings
2023-05-18,CA,136.6,146.4,total postings
2023-05-19,CA,136.87,146.73,total postings
2023-05-20,CA,136.71,146.45,total postings
2023-05-21,CA,136.7,146.3,total postings
2023-05-22,CA,136.69,146.17,total postings
2023-05-23,CA,136.52,145.95,total postings
2023-05-24,CA,136.19,145.64,total postings
2023-05-25,CA,136,145.43,total postings
2023-05-26,CA,135.8,145.17,total postings
2023-05-27,CA,135.82,145.19,total postings
2023-05-28,CA,135.52,144.88,total postings
2023-05-29,CA,135.28,144.62,total postings
2023-05-30,CA,135.21,144.5,total postings
2023-05-31,CA,135.2,144.39,total postings
2023-06-01,CA,135.06,144.12,total postings
2023-06-02,CA,134.93,143.86,total postings
2023-06-03,CA,134.61,143.39,total postings
2023-06-04,CA,134.27,142.95,total postings
2023-06-05,CA,134.03,142.65,total postings
2023-06-06,CA,133.89,142.51,total postings
2023-06-07,CA,133.65,142.33,total postings
2023-06-08,CA,133.43,142.31,total postings
2023-06-09,CA,133.19,142.34,total postings
2023-06-10,CA,133,142.42,total postings
2023-06-11,CA,132.99,142.63,total postings
2023-06-12,CA,132.85,142.63,total postings
2023-06-13,CA,132.6,142.57,total postings
2023-06-14,CA,132.45,142.58,total postings
2023-06-15,CA,132.36,142.5,total postings
2023-06-16,CA,132.19,142.37,total postings
2023-06-17,CA,132.05,142.25,total postings
2023-06-18,CA,131.87,142.09,total postings
2023-06-19,CA,131.75,142.04,total postings
2023-06-20,CA,131.66,141.89,total postings
